imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt1229366,Based in Cape Town  specializing in divorces  Jeet Oberoi warns his friends  Karan Malhotra and Bhavesh Patel  about the many disadvantages of being involved in a married relationship. He indicates that marriages result in divorce  if it is a love marriage than the groom digs his grave; and if is an arranged marriage  it is the groom's family that dig his grave. Scoffing at this  Karan gets married with his sweetheart  Sanjana Jugran  much to the chagrin of her dad; while conservative Bhavesh travels to Vishwamitri  Gujarat  along with his entire family  and gets married to a liberal Prachi Jadeja. Incompatibility issues will soon surface  compelling the duo to retain Jeet as legal counsel to expedite their respective divorce proceedings.,Based in Cape Town  specializing in divorces  Jeet Oberoi warns his friends  Karan Malhotra and Bhavesh Patel  about the many disadvantages of being involved in a married relationship. He ...                    ,,Govinda|Fardeen Khan|Tusshar Kapoor|Genelia D'Souza|Prachi Desai|Anupam Kher|Amrita Rao|,1 nomination,14 August 2009 (India)
tt1404573,Wealthy Goa-based Income Tax Officer Douglas Lazarus passes away after exercising on his treadmill at a speed of 10.5. A funeral is arranged  relatives are notified  and his eldest hen-pecked son  Steven  prepares a farewell speech while most attendees would have preferred the second son  Brian  a successful Mumbai-based writer  to do so. At the funeral  things hilariously spiral out of control when Michael  the fiancé of Douglas' gorgeous niece  Maria  notices movement within the coffin.,Wealthy Goa-based Income Tax Officer Douglas Lazarus passes away after exercising on his treadmill at a speed of 10.5. A funeral is arranged  relatives are notified  and his eldest ...                    ,,Sunil Shetty|Aarti Chhabria|Aashish Chaudhary|Kim Sharma|Aftab Shivdasani|Tulip Joshi|Javed Jaffrey|Sophiya Chaudhary|Prem Chopra|Rajpal Yadav|Suhasini Mulay|Vijay Patkar|Nassar Abdulla|Yusuf Hussain|,,
tt1372266,Widower farmer  Dayal Singh  based in Palheri in the District of Chandigarh  witnesses the exploitation of farmers at the hands of Zamindars. He decides to send his elder son  Aman  to the city to study and become a lawyer  while his second son  Jiggar  would live with him and assist him in farming. Years later  the district gets a visit from Sohan Seth  who wants to buy the farm and turn the area into a commercial zone. Aman returns home and is able to join hands with his father and brother in advising the locales against Sohan. Things get out of hand when Jiggar is arrested for Assault  and even though Aman defends him  is sentenced to five years in prison. After his discharge  Jiggar returns home to find his father bed-ridden  half of his body paralyzed  a number of farmers have committed suicide  while Aman  who has married his sweetheart-fellow lawyer  Priya  lives in the city  works for Sohan  and has been putting pressure on Dayal as well as other farmers to sell their ...,Widower farmer  Dayal Singh  based in Palheri in the District of Chandigarh  witnesses the exploitation of farmers at the hands of Zamindars. He decides to send his elder son  Aman  to the ...                    ,,Jackie Shroff|Sohail Khan|Arbaaz Khan|Nauheed Cyrusi|Dia Mirza|Sharat Saxena|Vishwajeet Pradhan|Dalip Tahil|Sarfaraz Khan|Dwij Yadav|,1 nomination,20 March 2009 (India)
tt1229390,Bollywood's assistant director and aspiring writer  Shekhar Giriraj  permits a friend  Rajesh Kumar  to move in with him in his Chawl room  after the later is fired by Film Director  Ghosh. Shortly thereafter Shekhar quits his job  writes a movie script  and accepts an advance from V.C. Chhadha. He starts recruiting staff for this project  but finds his life shattered when his work is plagiarized by Rajesh; his sweetheart  Mansi  a reigning Bollywood actress  leaves her abusive and demanding family  and publicly declares that she will be moving in with him. Unemployed  forced to marry Mansi  he becomes neglectful  alcoholic  and goes on a road of self-destruction  compelling Mansi to leave him.,After his script is plagiarized  and he is forced to marry  an unemployed movie writer self-destructs.,,Sanjay Dutt|Anil Kapoor|Akshaye Khanna|Amrita Rao|Chunky Pandey|Arshad Warsi|Simi Garewal|Neeraj Vora|Abbas Alibhai Burmawalla|Amita Nangia|Tiku Talsania|Mushtaq Khan|Mastan Alibhai Burmawalla|Charlie|,,10 July 2009 (India)
tt1135931,Rishi  the son of legendary Raj Kapoor  decides to try his hand at politics  and to garner support  re-locates to his birth village  Hadbahedi. The village is located in an isolated area where most trains do not stop  and electricity is only available for about 6 hours a day. He also decides to shoot a film 'Khooni Khazana' with Producer/Director  Malkani. Once there  he secretly makes a deal to lend his name to an alcoholic beverage  in exchange for a plot of land in nearby Triphala  and one Crore Rupees  while pledging to the naive villagers that he has no intention to re-locating anywhere. Misled villagers believe Hadbahedi will get popular and modernized  and decide to assist him with all their might. Things escalate into chaos  and anger  when they find out that their valuables are being stolen  and the women being molested  by the film crew  while the police accuse them of harboring a terrorist who was responsible for the December 13  2001  attack on the Indian Parliament.,Rishi  the son of legendary Raj Kapoor  decides to try his hand at politics  and to garner support  re-locates to his birth village  Hadbahedi. The village is located in an isolated area ...                    ,,Rishi Kapoor|Priyanshu Chatterjee|Kulraj Randhawa|Saurabh Shukla|Grusha Kapoor|,,4 September 2009 (India)
tt1479667,Spurred on by his pushy mother  Kanta  slacker Dinkar Waghmare  infatuated with TV Reporter  Soniya Bhatt  is compelled to join the Mumbai Police Force as a Sub-Inspector and follow in his late father's footsteps. On his way to Mumbai  his service revolver gets stolen by three youth. His hilarious attempts to recover it leads him to assorted characters and situations which include an underground den of organized criminal don Raghav Shetty; the suicidal daughter  Suhasi  of Police Commissioner Digvijay Mathur; an angry resident  Hasmukh Irani  who is threatening to kill the Mayor; a lovelorn terrorist  Balma Rashidul Khairi  who has been sent to plant an explosive in an 1800-plus gathering of Mumbai's police officers.,Spurred on by his pushy mother  Kanta  slacker Dinkar Waghmare  infatuated with TV Reporter  Soniya Bhatt  is compelled to join the Mumbai Police Force as a Sub-Inspector and follow in his ...                    ,,Shreyas Talpade|Mahie Gill|Karan Veer Mehra|Kay Kay Menon|Shiv Panditt|Shenaz Treasury|,,4 September 2009 (India)
tt1002963,Mumbai 11th July: Sameer Ali reads a verse from the Bhagvad Geeta to a dying hospitalized benevolent Hindu Pandit who had brought him after the passing of his Islamic parents; Looking for employment on an empty stomach  Bhola Paswan finds Biharis are hated and shunned; Gangster Ashfaq asks Noor Ahmed Khan  who  in turn  recruits former Naxalite Raja Shetty  to assassinate womanizing Builder Arun Talreja; An upper-caste Hindu politician  Shripad Shinde  forbids his son  Nachiket  to marry Asha Ambedkar  as she belongs to a lower Caste; Rendered homeless  Inspector Chandrakant Shinde is on the look-out for a stolen vehicle  and hates Biharis for taking over his house; TV Producer  Jennifer Ali  is attacked by Ashfaq during a party; Lower-caste Asha is stalked and molested by right-winged upper-caste Hindus; After being robbed and accused of stealing clothes  Sharada Bai prepares to attack her two-faced employer  Sushma Talreja; Caught in a traffic jam  Judge Ayyar is anxious to visit ...,Lives of several people intertwine during an eventful day in Mumbai.,Behind Every Bad News... There Is Good News...,Anupam Kher|Atul Kulkarni|Milind Gunaji|Aakash Pandey|Parvin Dabas|Perizaad Zorabian|Rajit Kapoor|Purab Kohli|Rajpal Yadav|Sarika|Sayaji Shinde|Seema Biswas|Smiley Suri|Vijay Raaz|,1 nomination,28 August 2009 (India)
tt1324076,Mumbai-based Advocate Arjun Kapoor decides to abandon the defense of accused Raj Thakur after witnessing the anguish of the victim's parents. He is subsequently charged with Contempt of Court  and disbarred from practicing law. Disillusioned  he re-locates to Goa and meets with McNamara  who gives him a book titled 'Fix the Fox'. Arjun reads the book  is very impressed  compliments the former  and is invited for lunch. When he does get there  he is told by Constable Gaitonde that McNamara is no more. Arjun then meets with Sophia  publishes the book under his very own name  it becomes a bestseller  and he a celebrity. Shortly thereafter  his life will be turned upside down when he will be interrogated and arrested by Goa Crime Branch Inspector Yashwant Deshmukh for killing five individuals.,A disgraced lawyer-turned-author is arrested for multiple homicides.,,Arjun Rampal|Sunny Deol|Udita Goswami|Sagarika Ghatge|Vipul Gupta|,,4 September 2009 (India)
tt1176911,Quick Gun Murugun is a western spoof with attitude  featuring outlandish songs  outrageous melodrama and crazy action sequences including a classic duel in a traffic jam. The film tells the story of Quick Gun Murugun - a South Indian karmic cowboy whose duty is to protect and cows. When faced with a world-conquering arch villain restaurant owner who wants to create the ultimate McDosa chain using beef  Quick Gun enters into an epic battle of vegetarianism vs. non-vegetarianism that spans time and space  from a small South Indian village to an Indian heaven and then finally to a cosmopolitan Mumbai across 15 years.,A once-dead vegetarian cowboy is sent back to life to battle a beef-eating villain.,MIND IT!,Rajendra Prasad|Nassar|Rambha|Raju Sundaram|Vinay Pathak|Ashwin Mushran|Sandhya Mridul|Ranvir Shorey|,,28 August 2009 (India)
tt1508950,Born in violent Amanganj  Uttar Pradesh  Mohammad Baabarr Qureshi watches his eldest brother go to jail for killing Kale Pahelwan. He watches and learns from his other brothers  seriously injures another boy  and after acquiring a gun  kills the boy's father. He grows up to be a much-feared gangster in an area where the police themselves fear to venture. While S.P. Mrityujain Dwivedi would like to arrest him  he holds back and instead encourages Baabarr's rival  Tabrez Alam  to gain more ground and enter into an open conflict with the former. Things escalate to such an extent that Baabarr is forced to flee to his wife  Afreen  in Kolkata  where he is eventually traced and brought before the courts. This is where the Uttar Pradesh police will experience frustration when the court holds Baabarr in judicial custody forbidding the police to even lay a hand on him. With over 200 incidents  virtually no witnesses nor evidence to tie him to any crime  it does look as if Baabaar  who has ...,A young lad from a crime-laden family grows up to be a much-feared gangster.,I was I am and I will be...........Babbarr,Mithun Chakraborty|Om Puri|Sohum Shah|Urvashi Sharma|Kasish Khan|Sushant Singh|Shakti Kapoor|Tinnu Anand|Mukesh Tiwari|Govind Namdeo|Vivek Shauq|Vishwajeet Pradhan|Kannaan Arun Iyer|Pratima Kazmi|,,11 September 2009 (India)
