imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt0363691,Manisha is the only child of wealthy widower Barrister Vikas Anand. Manisha meets fellow collegian  Ajay  and after a few misunderstandings both fall in love with each other. Manisha introduces Ajay to her dad  who approves of him  but Ajay tells him that he cannot marry Manisha until he is well settled and able to afford all the comforts of life  he needs 3 years to accumulate enough wealth and then marry Manisha. Vikas is impressed by this and agrees to wait  subsequently Manisha also agrees. Ajay keeps Manisha posted about his success story. However  after the period of 3 years  Ajay disappears from Manisha's life. Her friend informs Manisha that she knows that Ajay has married another woman  and shows her photographs of Ajay and the woman. Watch as events unfold to show why Ajay chose to marry another woman  and what steps will Manisha and her dad take to hold Ajay accountable for his promise.,Manisha is the only child of wealthy widower Barrister Vikas Anand. Manisha meets fellow collegian  Ajay  and after a few misunderstandings both fall in love with each other. Manisha ...                    ,,Mithun Chakraborty|Padmini Kolhapure|Vinod Mehra|Shafi Inamdar|Dina Pathak|Urmila Bhatt|Beena Banerjee|Birbal|Manmauji|Vikas Banerjee|Moolchand|K.C. Kund|Johar|Sunil|,,
tt0246727,,Add a Plot »,,Mangal Dhillon|Rajat Kapoor|,2 wins,
tt0363730,,Add a Plot »,,Sadashiv Amrapurkar|Shakti Kapoor|Kimi Katkar|Mandakini|Aditya Pancholi|Charan Raj|,,24 March 1989 (India)
tt0097640,In modern secular India corruption  nepotism  caste  and favoritism has taken root all the way from Kashmir to Kanyakumari  sparing no one in it's wake. Bombay Municipal Corporation's employee Kimtilal is one such person who had to pay a bribe to a gynecologist so that his wife  Shanti  can give premature birth to their son  Kamal. When Kamal grew up  Kimtilal had to pay another bribe in the form of a donation to a school for admitting him. Then he had to pay another bribe so that his son could successfully pass his college examination  and go on to join the Bombay Police Force. Finally  he withheld an important municipal license for businessman Sampat  in order to get his consent to marry his advocate daughter  Kamini  with his son. Kimtilal's story does not end here for he goes on taking bribes after bribes and it has now become a part of his life. Then a building that was supposed to have been built with only six stories is illegally constructed with ten  collapses leading to ...,In modern secular India corruption  nepotism  caste  and favoritism has taken root all the way from Kashmir to Kanyakumari  sparing no one in it's wake. Bombay Municipal Corporation's ...                    ,,Anil Kapoor|Jackie Shroff|Farha Naaz|Kimi Katkar|Kader Khan|Raza Murad|Kiran Kumar|Shafi Inamdar|Johnny Lever|Shreeram Lagoo|Anjana Mumtaz|Sudhir Joshi|,,6 October 1989 (India)
tt0097642,The Collector of Anokhapur  Jagatpratap Singh  thwarts attempts by Bhushannath Bhadbhole and Kabza Kanhaiyalal to bribe him. Things only get worse after Bhushan gets elected and become the Minister of Fisheries  and is determined to humiliate and crush him at any cost. While attempting to deal with this abuse  Jagatpratap faces another challenge when his rowdy and out-of-control son  Ravi Kumar  decides to take the law in his own hands.,An Indian government official tries to remain loyal to his job and the state when his career is threatened by a criminal cartel who plan on ruining him as well as his son whom deals with the hoodlums in his own way of justice.,,Dilip Kumar|Nutan|Sanjay Dutt|Madhuri Dixit|Kader Khan|Anupam Kher|Gulshan Grover|Tej Sapru|Mayur Verma|Satyendra Kapoor|Raza Murad|Jayshree Gadkar|Pinky|Meethy|,,27 October 1989 (India)
tt0233990,Two men Arjun Srivastav and a guilt ridden advocate Krishna Prasad Saxena who prosecuted Arjun for a crime he did not commit clear up their misunderstandings and team up to take revenge on the real culprits Mahakal  Numbridas  Bahadur Singh and John Decosta with the help and support of Arjuns fiancée Sangeeta. Watch and see how these "Jung Baaz" take their revenge and vanquish the culprits.,Two men Arjun Srivastav and a guilt ridden advocate Krishna Prasad Saxena who prosecuted Arjun for a crime he did not commit clear up their misunderstandings and team up to take revenge on ...                    ,,Govinda|Danny Denzongpa|Prem Chopra|Shakti Kapoor|Gulshan Grover|Raaj Kumar|Mandakini|Moushumi Chatterjee|,,16 June 1989 (India)
tt0275466,Professor Anand lives a wealthy lifestyle in Bombay along with his wife  son  Raju  and a sister  Barkha  who will soon get married to Police Inspector Sumeet. Anand gets information that about a drug deal through Raghu  and together he and Sumeet apprehend Sangram Singh  who is arrested  tried in Court  but not found guilty. As a result  Sumeet resigns  and subsequently  Sangram's men break into Anand's house  kill his wife and son  assault Barkha  who is hospitalized  and loses her memory. Anand and Sumeet recruit Bhima  Amar  and Johnny  and they wage war on Sangram and his illegal operations. They do make a huge impact  and even influence Sangram's daughter to go against her dad. Their future plans change drastically when Sangram decides to strike back - this time by targeting each one of his opponents individually  and abducting Barkha.,Professor Anand lives a wealthy lifestyle in Bombay along with his wife  son  Raju  and a sister  Barkha  who will soon get married to Police Inspector Sumeet. Anand gets information that ...                    ,,Dev Anand|Javed Jaffrey|Hemant Birje|Aditya Pancholi|Sumeet Saigal|Kiran Kumar|Sonam|,,1 September 1989 (India)
tt0097812,A newspaper reporter exploits an ordinary man for few rupees to pose as a man who is fighting against the corrupt politicians and prints imaginary stories in his name to improve the circulation of her newspaper. People take him for real and he becomes a powerful leader of poor man. One day the paper prints a letter in his name that he is going to end his life fighting corruption. This puts the ordinary man in a fix. He knows that at this juncture he can't refute the accuracy of all those stories. He also realizes that he is the sole hope of millions. Finally  he buckles under moral pressure and jumps from an incomplete multi-storied building and ends his life.,A newspaper reporter exploits an ordinary man for few rupees to pose as a man who is fighting against the corrupt politicians and prints imaginary stories in his name to improve the ...                    ,,Amitabh Bachchan|Shabana Azmi|,1 win,15 December 1989 (India)
tt0319787,Thakur Sujan Singh and his wife Padma reside in a palatial home in the country-side. They have an only child  a son  who is a Police Inspector by the name of Arjun. Due to Arjun's honesty  he is considered a liability by the Police Department  faces undue criticism  and resigns in protest. Arjun then re-locates and starts to live with his parents and be near his sweetheart  Geeta  whom he eventually marries. Then one day Arjun comes to the rescue of his indebted and alcoholic friend  Kishan  who is being severely beaten by Heera's men. When Mahesh Heera comes to know about Arjun's interference  he instructs his men to teach Arjun a lesson. As a result  Arjun is severely beaten and left for dead. But Kishan finds Arjun and gets him to a hospital where Arjun is treated and then discharged. After his discharge  Arjun finds out that the police did not really investigate this brutal assault on his person  as they were on the pay-roll of Heera. So Arjun decides to re-join the local police ...,Thakur Sujan Singh and his wife Padma reside in a palatial home in the country-side. They have an only child  a son  who is a Police Inspector by the name of Arjun. Due to Arjun's honesty  ...                    ,,Vinod Khanna|Meenakshi Sheshadri|Raj Babbar|Anupam Kher|Satish Shah|Kiran Kumar|Shakti Kapoor|Tej Sapru|Sharat Saxena|Anjan Srivastav|Sonu Walia|Ram Mohan|Mahesh Anand|Ashalata Wabgaonkar|,,
tt0097784,Widowed businessman  Sudhirbhai lives a wealthy lifestyle with his son  Vikram  who is student at National College. He is very affectionate toward Vikram and will do anything for him. His business partner is Goswami  who is also widowed  and has two children  a son  Mahesh  a daughter  Reema  who are good friends of Vikram  and the two businessmen expect to cement their relationship by getting Reema married to Vikram. But when Reema meets and falls in love with Amit Verma  who lives with his taxi-driver dad  mom - Shanti  and sister - Munni  things change dramatically as Sudhirbhai uses his underworld contacts in order to pressurize Verma to get his son to forget Reema  and he does this by destroying his taxi by a bomb. Verma does manage to convince Amit to stay away from Reema  but both meet again and renew their love - prompting Sudhirbhai to threaten Reema that he will get Amit gravely injured  and possibly killed  if she does not get married to Vikram. Reema has one choice now - ...,Amit  the son of a taxi driver  and Reema  a rich business man's daughter  fall in love. However Reema's father wants to marry her to Vicky  who's father is the biggest gangster in Mumbai. How will their love triumph?,,Aamir Khan|Juhi Chawla|Gulshan Grover|Dalip Tahil|Om Shivpuri|Sarla Yeolekar|Anand Balraj|Jaya Mathur|Chandrashekhar|Shashi Kiran|Akbar|Baby Guddu|Raza Murad|Ved Thappar|,,
tt0366696,Dindayal lives a poor lifestyle in Bombay along with his wife  Shanti  and is employed with Dinanath. One day while at a reception  Dinanath's associate  Sunderdas  gets killed. Before dying he accuses Dindayal of killing him  as a result Dindayal is arrested  prosecuted in Court by Shakuntala Devi  found guilty  and sentenced to prison for life. Shanti gives birth to two sons  but loses her mental capabilities and is institutionalized. 18 years later Dindayal gets discharged  he takes a gun  locates Shakuntala  who has recently been appointed Judge  and confronts her. He then kills himself  but before dying asks Shakuntala to avenge his death by locating the real killer(s). Shakuntala hides his death from everyone  finds out that Dindayal has a look alike son  Shera  and recruits him to track down three possible suspects  namely Radheyshyam Pundit  Nissar Khan  and Peter. Shera agrees to do so for a fee  but he is attacked by the trio  decides to not to have to do anything with this ...,Dindayal lives a poor lifestyle in Bombay along with his wife  Shanti  and is employed with Dinanath. One day while at a reception  Dinanath's associate  Sunderdas  gets killed. Before ...                    ,,Rekha|Mithun Chakraborty|Dimple Kapadia|Aditya Pancholi|Anupam Kher|Mandakini|Satish Shah|Amrit Pal|Gulshan Grover|Archana Puran Singh|Rohini Hattangadi|Baby Guddu|Deep Dhillon|Raj Tilak|,,3 November 1989 (India)
