crew_id,name,born_year,death_year,profession,known_for
nm1568794,Sachin Bajaj,\N,\N,director|assistant_director|miscellaneous,tt0206921|tt0813540
nm1571874,Tushar Hiranandani,\N,\N,writer|miscellaneous|director,tt0813540|tt8108206|tt1980986|tt5235880
nm1573395,Sushil Malik,\N,\N,assistant_director|director|sound_department,tt0359457|tt0284456|tt1028545|tt0070947
nm1574172,Rajatesh Nayyar,\N,\N,assistant_director|director|writer,tt0293342|tt1224454|tt0218533
nm1575013,Abhiyan Rajhans,\N,\N,assistant_director|director,tt0218533|tt0466965|tt0347332|tt0319736
nm1576990,Kunal Vijaykar,\N,\N,actor|director|writer,tt1166100|tt0402014|tt1634329|tt0265148
nm1583171,R. Kannan,\N,\N,director|writer|producer,tt4047132|tt1621424|tt8023700|tt7087934
nm1583603,Pankaj Advani,\N,2010,writer|director|editor,tt1080568|tt1784715|tt0110222|tt1252614
nm1586089,Maruti,\N,1981,actor|director|writer,tt0215898|tt0378068|tt0386567|tt0357769
nm1586798,Sanjeev Reddy,\N,\N,writer|director|assistant_director,tt0338477|tt4512266|tt1579625|tt2188805
nm1587012,Dinesh Saxena,\N,\N,assistant_director|director,tt2637582|tt0066758|tt0074503|tt1543205
nm1587254,Shrey Srivastava,\N,\N,director|writer,tt1099982|tt0405046
nm1588773,Vinod Talwar,\N,\N,director|actor|producer,tt0374151|tt2622286|tt0424491|tt0455140
nm1590451,Ashoke Pandit,\N,\N,director|actor|producer,tt0116950|tt0410954|tt1852961|tt6986710
nm1595330,Rakesh Sharma,\N,\N,actor|director|camera_department,tt0402178|tt1187043|tt0248126|tt2773596
nm1597634,M.M. Baig,\N,\N,assistant_director|actor|director,tt0976027|tt0359186|tt0348078|tt0231140
nm1598320,Deepak Ramsay,\N,\N,assistant_director|director,tt0478868|tt0989605|tt0259877|tt0260494
nm1598874,Vikram Chopra,\N,\N,miscellaneous|director|writer,tt0109010|tt0456413|tt5943306|tt0326600
nm1599403,Raj Purohit,\N,\N,director|writer|editor,tt2976172|tt4010306|tt0109010
nm1600835,Manish Robin,\N,\N,director,tt0409068
nm1618126,Chander H. Bahl,\N,\N,director|assistant_director|writer,tt6805396|tt0798761|tt1039900|tt0373965
nm1618161,Rohit Manash,\N,\N,director,tt0409068
nm1618188,Santram Varma,\N,\N,assistant_director|director,tt3426342|tt7154568|tt1491938|tt7454420
nm1618856,Glen Barreto,\N,\N,director|assistant_director|writer,tt10270250|tt1538210|tt10289786|tt0827714
nm1622140,Ajay Mehra,\N,\N,director|actor|assistant_director,tt3854246|tt2084863|tt0158047|tt0407274
nm1628153,Anand Gandhi,1980,\N,writer|producer|director,tt1124322|tt0410521|tt8239946|tt1773764
nm1629116,Shabah Shamsi,\N,\N,assistant_director|writer|director,tt0350613|tt0466367|tt0250122|tt0453367
nm1633551,Karan Malhotra,\N,\N,assistant_director|director|writer,tt0347473|tt0449994|tt1849718|tt0367110
nm1634367,Sushil Gupta,\N,\N,director|assistant_director,tt0056806|tt3353592|tt0384216
nm1636742,Leena Yadav,1971,\N,director|producer|writer,tt3043252|tt1183917|tt8772898|tt0409527
nm1637520,Adeep Singh,\N,\N,director|assistant_director,tt0109010|tt2435680
nm1644474,Anup Kurian,\N,\N,director|writer|producer,tt0415144|tt2009592
nm1644496,Saurab Narang,\N,2010,director,tt7418204|tt0416282
nm1644733,Vicky Tejwani,\N,\N,producer|director,tt0489028|tt1825801|tt0419992|tt0414503
nm1646390,Gurdip Singh,\N,\N,assistant_director|producer|miscellaneous,tt0097045|tt0225566|tt0085456|tt0823607
nm1656504,Shatrujit Paul,\N,\N,producer|writer|director,tt0213879|tt0072632|tt0207320
nm1657475,Ashok Chopra,\N,\N,miscellaneous|director,tt0961069|tt0373683|tt0363896
nm1662213,Shashi Ranjan,\N,\N,actor|director|producer,tt4651394|tt0430030|tt1238735|tt0454461
nm1662277,Shreyas Talpade,1976,\N,actor|producer|soundtrack,tt1024943|tt1806913|tt0824316|tt0453729
nm1665004,Imtiaz Ali,1971,\N,writer|director|actor,tt1839596|tt1275863|tt1093370|tt2980794
nm1665362,Ajit Pal Mangat,\N,\N,actor|director|writer,tt0157730|tt0102119|tt1170411|tt3323640
nm1665978,Rajeev Jhaveri,\N,\N,writer|editor|director,tt4022278|tt1391544|tt4819546|tt0348662
nm1667633,Anil V. Kumar,\N,\N,director|producer,tt2816764|tt7134830|tt7437464|tt8996230
nm1668634,Prakash Kovelamudi,1975,\N,director|actor|writer,tt8108196|tt4959326|tt0810364|tt1621994
nm1672050,V. Ravindra,\N,\N,director,tt0366295
nm1680452,Puja Bedi,\N,\N,producer|writer|miscellaneous,tt0365847|tt0379370|tt0382534|tt2175671
nm1687944,Rahat Kazmi,1946,\N,producer|actor|writer,tt6869706|tt8371204|tt9603216|tt5569160
nm1693210,Sanjay Bhatia,\N,\N,writer|actor|director,tt7781526|tt4387040|tt3405236|tt4430212
nm1715502,Vijay Krishna Acharya,\N,\N,writer|director|soundtrack,tt5970844|tt0422091|tt0441048|tt1833673
nm1723225,Nishikant Kamat,\N,\N,actor|director|writer,tt1166809|tt1266583|tt4430212|tt0833444
nm1739317,Kookie Gulati,\N,\N,director|assistant_director|writer,tt9614452|tt1455816|tt0422236|tt7639372
nm1739402,Vinnil Markan,\N,\N,director|assistant_director,tt1455816|tt3721462|tt2622130|tt8325250
nm1743389,Charudutt Acharya,\N,\N,writer|director|music_department,tt1618430|tt7387596|tt2499778|tt2871010
nm1751780,Rajesh Nanda,\N,\N,director,tt0429652|tt0428875|tt3611400
nm1752583,Anil Kumar,\N,\N,producer|director,tt0362147|tt3558162|tt2652112|tt0477255
nm1760859,Amit Chandra Sahay,\N,\N,director|producer,tt0426863
nm1761965,Gauravv K. Chawla,\N,\N,director|writer|assistant_director,tt6514196|tt1618430|tt6084582|tt0476527
nm1768188,Kader Kashmiri,\N,\N,director|writer,tt0140377|tt0364201|tt0432536
nm1768798,Janmendra Ahuja,\N,\N,director|assistant_director,tt0274019|tt1236470
nm1769322,J. Hemambar,\N,\N,director|miscellaneous,tt0273452|tt0907619|tt0155072|tt0099869
nm1773569,Shonali Bose,\N,\N,director|writer|producer,tt8902990|tt2929690|tt1785333|tt0414713
nm1773757,Bedabrata Pain,\N,\N,producer|director|writer,tt2509326|tt0414713|tt1785333
nm1777967,A.L. Vijay,\N,\N,director|writer|producer,tt2617676|tt7695522|tt1857670|tt1365030
nm1779900,Anupam Sinha,\N,\N,director|writer,tt4965846|tt0435390
nm1780730,Chandrakant Joshi,\N,\N,director|actor|assistant_director,tt0091512|tt0350177|tt1414851|tt0343048
nm1794338,Aryeman Ramsay,\N,\N,actor|director|writer,tt5151622|tt0102846|tt8333800|tt0437182
nm1803649,Dinesh Vijan,\N,\N,producer|director|music_department,tt5764096|tt8108202|tt3678782|tt1275863
nm1804614,Ali Abbas Zafar,\N,\N,director|writer|assistant_director,tt2574698|tt5956100|tt4832640|tt7721800
nm1805326,Mrighdeep Lamba,\N,\N,assistant_director|director|writer,tt1867070|tt6712014|tt0461936|tt2806788
nm1805430,Ahishor Solomon,\N,\N,writer|assistant_director|director,tt0443208|tt0399942|tt8333978|tt2699840
nm1819881,Rohit Jugraj,\N,\N,director|writer|assistant_director,tt1178657|tt7177642|tt1784589|tt0454481
nm1820549,Vara Prasad,\N,\N,director|camera_department,tt0940710|tt0282883
nm1823221,Subhankar Ghosh,\N,\N,director,tt0102701|tt0444983|tt0453335
nm1825239,Rahul Aggarwal,1980,\N,producer|director|actor,tt2308937|tt1245732|tt0405121|tt0317153
nm1834214,Shripal Morakhia,\N,\N,producer|director|writer,tt1577050|tt0443594|tt4469016|tt1213928
nm1834218,A. Nairang,\N,\N,director|writer|producer,tt0428820|tt0445085
nm1834891,Maneesh Sharma,\N,\N,assistant_director|producer|director,tt3495026|tt3495030|tt1610452|tt0439662
nm1835066,Roshan Abbas,\N,\N,director|actor|writer,tt0116308|tt10712112|tt1937092|tt11046836
nm1840921,Radhika Rao,\N,\N,director|assistant_director|writer,tt5255710|tt1620719|tt0449306|tt3595298
nm1843238,Suresh Kumar Sharma,\N,\N,producer|director|writer,tt0296705|tt0364196
nm1848132,Sanjiv Jaiswal,\N,\N,writer|director|producer,tt2236494|tt7228072|tt1883330|tt0444820
nm1856787,Rajesh Pillai,1974,2016,director|producer,tt1821682|tt0448543|tt5324456|tt2939912
nm1865534,Mohamed Al Daradji,1978,\N,producer|director|writer,tt1772915|tt3312762|tt0854114|tt1415290
nm1865933,Kukoo Kapoor,\N,\N,director|writer|producer,tt0816701|tt0089582|tt0482669|tt3505982
nm1870310,Surya Prakash,\N,\N,director|cinematographer,tt0273776|tt0447890
nm1871268,Nikhil Saini,1956,\N,writer|director|miscellaneous,tt0367116|tt1084972|tt0254927|tt1282055
nm1873287,Amitabha Singh,\N,\N,cinematographer|producer|director,tt0466460|tt0860454|tt0453842|tt4505006
nm1873953,Samar Shaikh,\N,\N,director|art_department|assistant_director,tt0871510|tt3359290|tt1833673|tt0439662
nm1877067,S. Srivastava,\N,\N,producer|director|cinematographer,tt0449923|tt3562392|tt0067403|tt0042207
nm1881079,Ishaan Trivedi,\N,\N,writer|director|actor,tt1587424|tt0453582|tt5780570|tt1801521
nm1883284,Bindu Shukla,\N,\N,assistant_director|director,tt0213773|tt0148691|tt0115616|tt0423313
nm1885232,Paritosh Painter,\N,\N,script_department|producer|writer,tt0845448|tt7639372|tt1176961|tt1943898
nm1885534,Samar Khan,\N,\N,producer|director|writer,tt0453748|tt6868278|tt1101665|tt5165688
nm1887138,Mohit Suri,\N,\N,director|writer|assistant_director,tt9877170|tt1753640|tt2203308|tt0499041
nm1889984,Vishram Sawant,\N,\N,director|writer,tt0845529|tt0454435|tt2599878
nm1892252,Vivek Agnihotri,\N,\N,director|writer|producer,tt0454431|tt1890363|tt2801992|tt8108268
nm1893457,Siddharth Anand,\N,\N,director|writer|producer,tt0456165|tt1182972|tt6912162|tt7430722
nm1899403,Devang Dholakia,\N,\N,director|producer|writer,tt4887776|tt1253583|tt4272420|tt2137850
nm1901991,Jijy Philip,\N,\N,director|assistant_director,tt0451824|tt2792284|tt3568970|tt4068208
nm1903006,Gauri Shinde,\N,\N,director|writer|producer,tt2181931|tt1838739|tt0456153|tt5946128
nm1907581,Rajesh Mapuskar,\N,\N,producer|director|writer,tt2122340|tt0456144|tt1187043|tt6120548
nm1910832,Jayant Gilatar,\N,\N,director|writer|producer,tt10080996|tt2008530|tt4600778|tt0458204
nm1913302,Manish Gupta,\N,\N,writer|director|producer,tt0432047|tt3337550|tt1825801|tt1183946
nm1913900,Onkar Nath Mishra,\N,\N,writer|actor|director,tt0273513|tt0432506|tt0275806|tt3387088
nm1918059,Vaibhav Misra,\N,\N,assistant_director|writer|director,tt5209420|tt0451850|tt1562871|tt1024943
nm1934641,Imran Khalid,\N,\N,director,tt2679304|tt2009571|tt2008624|tt2006148
nm1941973,Devashish Makhija,\N,\N,writer|director|miscellaneous,tt2830226|tt8476998|tt6471054|tt4939690
nm1945271,N.S. Raj Bharath,\N,\N,director|writer,tt0778881|tt0186806|tt0089582
nm1949089,Mukul Abhyankar,\N,\N,director|writer|producer,tt3847072|tt7383926|tt7387538|tt7384848
nm1954247,Goutam Pawar,\N,\N,director,tt0395463
nm1956768,Satish Duggal,\N,\N,assistant_director|director|actor,tt0318584|tt0983994|tt0464995|tt0284481
nm1958399,Zunaid Memon,1975,\N,producer|writer|director,tt0466546|tt0977659|tt2388817|tt0387678
nm1959662,Vishal Pandya,\N,\N,director|assistant_director|writer,tt5325684|tt4865436|tt1388424|tt5638474
nm1962200,Abhigyan Jha,\N,\N,director|writer|producer,tt0466965
nm1962313,Dibakar Banerjee,1969,\N,director|writer|music_department,tt1608777|tt0466460|tt3447364|tt2072227
nm1964923,Habib Faisal,\N,\N,writer|director|actor,tt2308773|tt1610452|tt1714832|tt3495026
nm1966139,Sachin Yardi,\N,\N,writer|director,tt10243678|tt2027138|tt0456500|tt1170399
nm1981610,Sashi Kumar,\N,\N,actor|director|producer,tt4888834|tt4882692|tt1521023|tt0470399
nm1996654,P.D. Shenoy,\N,\N,writer|director|producer,tt0378751|tt0312712|tt0063111|tt1399087
nm1999473,Shoojit Sircar,\N,\N,director|producer|actor,tt2317337|tt2855648|tt3767372|tt5571734
nm2003381,Babloo Seshadri,\N,\N,assistant_director|director|editor,tt3766798|tt0290940|tt0290839|tt0156663
nm2024446,Aditya Datt,\N,\N,director|writer,tt0814082|tt1961330|tt2229842|tt0477253
nm2030810,Shahrukh Mirza,\N,2007,writer|director|producer,tt0350030|tt0077792|tt0823252|tt0403276
nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
nm2032473,Adarsh Jain,\N,\N,director,tt1057878|tt0477574|tt2679108|tt5500266
nm2033549,Mahrukh Mirza,\N,\N,writer|director|producer,tt0403276|tt0350030|tt0077792|tt0823252
nm2039261,Ashok Nanda,\N,\N,director|producer|writer,tt8130558|tt0479592|tt0342428|tt1643242
nm2042095,Hameed Alam,\N,\N,director,tt2732696|tt0479718|tt3822494
nm2051629,Vivek Shah,\N,\N,editor|director,tt0454435|tt0845529|tt0476649|tt0456549
nm2055188,Aspi Irani,1911,1986,director|producer|writer,tt0129370|tt0155161|tt0154189|tt0068620
nm2065710,Pranavanand,\N,\N,director|assistant_director,tt0214178|tt0401899|tt7756494
nm2067985,Sanjay M. Khanduri,\N,\N,director|assistant_director|writer,tt0995718|tt2402131|tt2375256|tt5728694
nm2069886,Andaleeb Sultanpuri,\N,\N,director|assistant_director,tt0226847|tt0109117
nm2073234,Feroz Abbas Khan,\N,\N,director|writer,tt9127232|tt0459293|tt3672618
nm2083605,Manish Sharma,1973,\N,director,tt0409068|tt0485466
nm2087302,Shujaat Saudagar,\N,\N,director|producer|writer,tt8585426|tt0487249|tt6844142|tt2137241
nm2093619,Pawan Gill,\N,\N,producer|writer|assistant_director,tt2112978|tt5891348|tt3449788|tt0441048
nm2095729,Ricardo Freitas,\N,\N,producer|director|editor,tt0489914|tt0923156|tt1225958|tt1925393
nm2098883,Partho Mitra,\N,\N,director,tt8747458|tt0488840|tt1888332|tt1267410
nm2100922,V.G. Samant,\N,\N,director,tt0488836
nm2103347,Sarovar Banka,\N,\N,director|writer|producer,tt6023252|tt0489038|tt1704680
nm2104585,Kewal Singh,\N,\N,assistant_director|director|actor,tt7274816|tt7279078|tt0485535|tt4411828
nm2116437,Kanwar Jagdish,\N,\N,actor|director,tt2377938|tt2622302|tt0420332|tt1191138
nm2122625,Dhirendra Bohra,\N,\N,director|producer,tt0090674|tt0493354
nm2124532,Manoj Tiwari,\N,\N,assistant_director|director|writer,tt0345043|tt3590416|tt10816510|tt0813540
nm2132775,Manish Srivastav,1970,\N,assistant_director|director|writer,tt0361411|tt0433116|tt1016177|tt2190820
nm2134187,Ram Lakhan,\N,\N,director|actor|producer,tt4635372|tt1704145|tt0494924
nm2134474,Vikas Bahl,1971,\N,producer|writer|director,tt1327035|tt1841542|tt4007558|tt3322420
nm2144007,Kangana Ranaut,1987,\N,actress|director|writer,tt1694542|tt1029231|tt3322420|tt2140465
nm2147526,Asrani,1941,\N,actor|director|writer,tt0242519|tt0073707|tt0237022|tt0075825
nm2155722,Shailendra Shukla,\N,\N,director|assistant_director|producer,tt0400584|tt9056988
nm2157413,Sumbul Gazi,\N,\N,director|writer|producer,tt0497887|tt1270768
nm2161908,Qamar Narvi,\N,\N,director|writer|actor,tt9355126|tt2894356|tt0176327|tt0384822
nm2165634,Ravi Jadhav,\N,\N,director|writer|producer,tt3446426|tt10122504|tt5755606|tt1590129
nm2168111,Nupur Asthana,\N,\N,director|actress|writer,tt7151596|tt3483646|tt1392744|tt2057441
nm2172049,Sudarshan K. Rattan,\N,\N,writer|director|producer,tt0359368|tt2603462|tt1333130
nm2177665,Sunil Kumar Agrawal,\N,\N,assistant_director|writer|director,tt1010048|tt0348656|tt0292552|tt1084972
nm2193526,Girish Girija Joshi,\N,\N,assistant_director|director,tt0347332|tt1479857|tt0319736
nm2199272,Raama Mehra,\N,\N,miscellaneous|actor|assistant_director,tt2663818|tt0926187|tt0246729|tt8876008
nm2203486,Madan Bawaria,\N,\N,director|assistant_director,tt0318584|tt7456806
nm2203853,Param Gill,\N,\N,writer|director|producer,tt4052500|tt3498590
nm2207254,Rakesh Sawant,\N,\N,director,tt0783730|tt3840026|tt2298856|tt1372304
nm2209781,Ayan Mukherjee,\N,\N,actor|director|writer,tt0367110|tt1324059|tt6277462|tt2178470
nm2212399,Jayesh Pradhan,\N,\N,miscellaneous|director,tt0827714|tt2555958|tt1179781|tt1305797
nm2223387,Saawan Kumar Tak,\N,\N,director|producer|music_department,tt0178212|tt0087586|tt0109391|tt0102835
nm2236048,Sanjay Zaveri,\N,\N,director|assistant_director,tt8306742|tt0348824|tt8859830|tt0497620
nm2243602,Shivam Nair,\N,\N,director|producer,tt3619710|tt0831840|tt6170954|tt1334254
nm2244634,Musavir Jaleel,\N,\N,director|assistant_director|script_department,tt1900937|tt0486531|tt0349620|tt1213928
nm2247401,Kamal,\N,\N,miscellaneous|actor|director,tt0359059|tt0079584|tt0271023|tt0413984
nm2253160,Vishesh Bhatt,\N,\N,producer|director|writer,tt0495032|tt0833484|tt3848938|tt1216300
nm2256232,Bappaditya Bandopadhyay,1970,2015,director|writer|cinematographer,tt5303406|tt5465450|tt3778178|tt1091794
nm2260731,Kunal Deshmukh,\N,\N,director|writer|assistant_director,tt2319889|tt3483712|tt1216300|tt1522329
nm2260872,Farhad Samji,\N,\N,writer|director|music_department,tt4535650|tt2112124|tt2978626|tt1728986
nm2262560,Vishal Mahadkar,\N,\N,director|assistant_director|writer,tt1020937|tt0499041|tt3720634|tt2246595
nm2264108,Karan Arora,\N,\N,producer|actor|director,tt2063745|tt1667823|tt2190820|tt0480002
nm2265536,Soumik Sen,\N,\N,writer|director|music_department,tt9179414|tt2573750|tt1314367|tt5912310
nm2269798,Kanwal Biala,\N,\N,director|writer|producer,tt3286586|tt0152509|tt0308538
nm2279430,Amit Ravindernath Sharma,\N,\N,director|producer,tt3398048|tt0410732|tt7725596|tt5747326
nm2287772,Aniruddha Roy Chowdhury,\N,\N,director|writer|producer,tt5571734|tt3754704|tt0814012|tt1359552
nm2291548,Vibhu Puri,\N,\N,writer|director|assistant_director,tt3004774|tt4338154|tt2187972|tt1438298
nm2298953,M.N. Yasin,\N,\N,director|writer|assistant_director,tt0230141|tt2145873|tt0230684|tt0366656
nm2300142,A.S. Ravindra Babu,\N,\N,director|assistant_director,tt1579801|tt0305173
nm2306985,Himmat Dave,\N,\N,director|assistant_director,tt0045524|tt0867252|tt1833077|tt2784720
nm2312263,Faisal Saif,1976,\N,writer|director|producer,tt5534054|tt1563732|tt0852989|tt0819777
nm2321771,Smeep Kang,\N,\N,actor|writer|director,tt8206708|tt5270366|tt2245544|tt2053483
nm2322617,Jasmeet Dhodhi,\N,\N,assistant_director|director,tt0823451|tt0488906|tt0430381
nm2327068,Sahil Sangha,\N,\N,director|writer|producer,tt3359290|tt1877691|tt0485272|tt9359492
nm2329841,Ajai Sinha,\N,\N,director|writer,tt1801521|tt2224254|tt8765164|tt0400977
nm2336352,Ajay Kumar,\N,\N,director|assistant_director,tt0459605|tt0456144|tt1199534|tt4571832
nm2336554,Aditya Dhar,\N,\N,writer|director|music_department,tt1706317|tt0770214|tt1708453|tt8291224
nm2342835,Lucky Kohli,\N,\N,producer|director,tt0841096|tt1255873
nm2347893,Vishwamitra,\N,\N,director|producer,tt0833978|tt0283934
nm2349060,Bejoy Nambiar,1979,\N,producer|writer|director,tt1836912|tt6613814|tt0315642|tt2358412
nm2352043,Raaghav Dar,\N,\N,writer|director|assistant_director,tt2191627|tt1309561|tt5935704|tt1512220
nm2356415,Akshat Verma,\N,\N,writer|director|actor,tt6102396|tt1934231|tt8427926|tt0835826
nm2358632,Arif Ali,\N,\N,writer|director,tt6871422|tt0831840|tt3716142|tt2366871
nm2366197,Faruk Kabir,\N,\N,director|writer|assistant_director,tt7715102|tt1292642|tt10118064
nm2366663,Kedar Shinde,\N,\N,director|writer|producer,tt5914500|tt0845554|tt7651202|tt1634331
nm2378914,Advait Chandan,\N,\N,assistant_director|director|miscellaneous,tt6108090|tt1433810|tt1373098|tt0986264
nm2379292,Dheeraj Kumar,\N,\N,producer|director,tt1137434|tt11199474|tt1715300|tt1454765
nm2380794,Amar Butala,\N,\N,producer|director|writer,tt5882970|tt4467202|tt3863552|tt0857385
nm2381428,Surendra Kumar Bohra,\N,\N,director,tt0173156
nm2388843,Afzal Khan,\N,\N,writer|producer|director,tt0320097|tt0289686|tt1234250|tt0251194
nm2391751,Abhishek Pathak,1987,\N,producer|assistant_director|director,tt7363076|tt0488414|tt7363104|tt4430212
nm2395487,Anshul Sharma,\N,\N,assistant_director|miscellaneous|director,tt1926313|tt1327035|tt0488414|tt2857500
nm2396167,Shlok Sharma,\N,\N,director|assistant_director|actor,tt1327035|tt6149820|tt2361746|tt1954470
nm2399862,Aanand L. Rai,\N,\N,producer|director|music_department,tt6484982|tt2359810|tt6527426|tt2140465
nm2410557,Akarsh Khurana,\N,\N,writer|actor|director,tt1029231|tt7919680|tt1198101|tt0432637
nm2411665,Ashish R. Mohan,\N,\N,assistant_director|actor|casting_director,tt4023852|tt1948150|tt2166214|tt0444769
nm2414127,Mudassar Aziz,\N,\N,writer|music_department|soundtrack,tt1182884|tt0814082|tt1152845|tt5472758
nm2414507,Harryy W. Fernaandes,\N,\N,director|writer|assistant_director,tt0874854|tt5473982|tt5216766|tt5216392
nm2418372,Nikhil Bhat,\N,\N,director|writer|assistant_director,tt10919304|tt2796318|tt6514010|tt1370437
nm2429994,Lovely Singh,\N,\N,assistant_director|director|casting_director,tt0374271|tt0887753|tt0489560|tt5600714
nm2432049,Glenn,\N,\N,director|writer,tt0827714
nm2434677,Ankush,\N,\N,director|writer,tt0827714
nm2436882,Surindara Suri,\N,\N,director,tt0078739
nm2439708,Shakun Batra,\N,\N,assistant_director|director|actor,tt1703958|tt0473367|tt1230165|tt4900716
nm2480204,Navdeep Singh,\N,\N,director|writer|actor,tt0920464|tt5502766|tt9052960|tt3742284
nm2484181,Tariq Khan,\N,\N,director|writer|art_department,tt9007142|tt1420539|tt1261047|tt0347332
nm2500215,Ajay Kanchan,\N,\N,director,tt0465376
nm2528230,Bhagwan Thakur,\N,\N,director|composer,tt2016931|tt0950681
nm2528557,Milind Rau,\N,\N,assistant_director|director|producer,tt10973118|tt7471004|tt0382383|tt5459644
nm2531550,Sudhish Kamath,\N,\N,writer|producer|director,tt6825762|tt5207116|tt0950715|tt1740745
nm2535507,Mukesh Chhabra,\N,\N,casting_director|casting_department|actor,tt5074352|tt3863552|tt3390572|tt1839596
nm2539328,Rohit Dhawan,\N,\N,writer|director|assistant_director,tt1985981|tt3679060|tt0807758|tt0461936
nm2540281,Sharique Minhaj,\N,\N,director|writer,tt0487148|tt5021968
nm2549435,Ajay Sharma,\N,\N,director|producer|writer,tt7415678|tt2613424|tt0451614|tt0427527
nm2553888,Pradeep Mani,\N,\N,director,tt0296705
nm2557280,Akshay Shere,\N,\N,assistant_director|director,tt0476649|tt0432047|tt1649760|tt0831816
nm2557565,Sarmad Sultan Khoosat,\N,\N,director|actor,tt5451208|tt4943992|tt2403201|tt1636696
nm2559488,Deva Katta,\N,\N,director|writer|music_department,tt2224057|tt1603362|tt4697076|tt0971222
nm2571203,Sharankumar Chand,\N,\N,director,tt0284383|tt0378645
nm2577595,Deepak S. Shivdasani,\N,\N,director|writer|producer,tt0449892|tt0366696|tt0292740|tt1228726
nm2581582,Sanjay Sharma,\N,\N,director|writer|producer,tt4413354|tt1742307|tt0979902|tt6232448
nm2589174,M. Parvez,\N,\N,writer|director,tt0172617|tt0482671|tt0101742|tt0404797
nm2590023,Amrit Sagar,\N,\N,producer|director,tt4471622|tt2416294|tt0983990|tt5201864
nm2590202,Sachin Kundalkar,\N,\N,director|writer,tt0984107|tt1587676|tt4443924|tt6078304
nm2597152,Hemant Madhukar,\N,\N,writer|director|assistant_director,tt2691010|tt0988655|tt1781948|tt9605894
nm2623713,Ajay Bhuyan,\N,\N,director|assistant_director|writer,tt3822600|tt1954381|tt4766254|tt5745872
nm2625699,Sagar Ballary,\N,\N,director|writer|assistant_director,tt1014672|tt8016380|tt2034011|tt1939654
nm2637116,Pravesh Bhardwaj,\N,\N,assistant_director|director|writer,tt0286505|tt0317985|tt2459170|tt1646217
nm2637544,Rakesh Nahata,\N,\N,director|producer|miscellaneous,tt1252544|tt0374117|tt3486536
nm2669564,R. Balki,\N,\N,writer|director|producer,tt2181931|tt5946128|tt0976026|tt1532957
nm2678319,Sajid,\N,\N,writer|music_department|director,tt2978626|tt1728986|tt4535650|tt2112124
nm2680506,Sharat Katariya,1978,\N,writer|director|actor,tt7147540|tt3495030|tt3495026|tt1667460
nm2683141,Bhavna Talwar,\N,\N,director|producer|writer,tt1285301|tt1047459|tt4621398|tt5942346
nm2692281,Hasan Tariq,\N,\N,director,tt1627028|tt0448373|tt1989448|tt0234328
nm2709116,Chetan Desai,\N,\N,visual_effects|director|animation_department,tt0238936|tt0254481|tt2354560|tt3886444
nm2710488,Rajiv S. Ruia,\N,\N,director|writer|soundtrack,tt1339313|tt8028076|tt2929840|tt0404240
nm2718412,Sunil R. Prasad,\N,\N,director,tt4896462|tt5216498|tt6386084|tt1068660
nm2720840,Kaushik Roy,\N,\N,director|writer|producer,tt1073097
nm2735803,Saurabh Varma,\N,\N,director|miscellaneous|writer,tt4365060|tt2796318|tt0490170|tt4364998
nm2742399,Raj Pendurkar,\N,\N,director,tt1083988|tt2497024
nm2771884,Alankrita Shrivastava,\N,\N,director|writer|assistant_director,tt6494622|tt1666184|tt4807830|tt9176296
nm2783503,Dilip Sood,\N,\N,director|writer,tt1108831|tt3789538
nm2785963,S. Soni,\N,\N,director,tt1107308
nm2792110,Ritesh Menon,\N,\N,producer|director|assistant_director,tt4094820|tt7782432|tt7799486|tt1213928
nm2793225,Pammi Somal,\N,\N,director|writer|producer,tt2066925|tt1112725|tt2073038
nm2807963,Sudipto Chattopadhyay,\N,\N,writer|director|actor,tt0823451|tt1124386|tt2250620|tt4594050
nm2808767,Akash Jain,\N,\N,director|assistant_director,tt0482045|tt2637656|tt2784992|tt0480572
nm2811863,Jyoti Singh,\N,\N,actress|producer|production_manager,tt3386264|tt3476576|tt1806740|tt4910010
nm2813440,Muazzam Beg,\N,\N,writer|director|actor,tt1126516|tt1941638|tt1839596|tt0984122
nm2828859,Anil Kumar Sharma,\N,\N,producer|director,tt0366658|tt1980970|tt6445398
nm2831530,Abhishek Varman,\N,\N,assistant_director|director|writer,tt0449994|tt2372678|tt0238936|tt1188996
nm2857344,Abhinav Shiv Tiwari,\N,\N,director|writer|assistant_director,tt0816206|tt2137171|tt5207116|tt2086847
nm2859182,Nitin Kakkar,\N,\N,director|writer|assistant_director,tt9105014|tt2417560|tt9248952|tt8852558
nm2862844,Harshavardhan Kulkarni,\N,\N,writer|director|producer,tt1073097|tt3173910|tt1366686|tt4333674
nm2864164,Mahesh Nair,\N,\N,director|actor|writer,tt0433605|tt5680206|tt1570417|tt1111869
nm2885983,Kanu Behl,\N,\N,director|producer|writer,tt8414820|tt3019620|tt1608777|tt11069674
nm2898003,Prem Soni,\N,\N,writer|director,tt0490170|tt1986040|tt1174041
nm2903076,Ashwani Dhir,\N,\N,writer|producer|director,tt2178508|tt5864184|tt1578116|tt8772742
nm2912011,Keshhav Panneriy,\N,\N,director|writer|editor,tt2153500|tt2731150|tt2179336|tt2731276
nm2936175,Ajit Sinha,\N,\N,director|editorial_department|assistant_director,tt0133024|tt0106333|tt2327956|tt0404537
