imdb_id,directors,writers
tt0100384,nm0795430,nm0080418|nm0596130
tt0100401,nm0684314,nm0063357|nm3762550
tt0100539,nm0897196,nm0437782|nm1221396|nm0707534|nm1618283
tt0100816,nm0706800,nm1618908|nm0706800|nm0802143
tt0100857,nm0576494,\N
tt0101244,nm0315912,nm0052284|nm1551623
tt0101283,nm0004434|nm0890566,nm1818139|nm1206432|nm0947899|nm1207042|nm0707274
tt0101284,nm0802693,nm0451311
tt0101432,nm0788159,nm0244335
tt0101616,nm0223522,nm0415514|nm0434318
tt0101733,nm0080315,nm0080327|nm0430816
tt0101742,nm1067883|nm2589174,nm2589174
tt0101887,nm0794474,nm0445474|nm0659238
tt0102071,nm0002172,nm1174579|nm1226230|nm0434318
tt0102073,nm0151504,nm0151504
tt0102119,nm0707494,nm0434318|nm1532756|nm0707494
tt0102148,nm0004630,\N
tt0102160,nm0474903,\N
tt0102191,nm0787511,nm0155009|nm0576552|nm0787511
tt0102200,nm0004363,nm0015287
tt0102201,nm0002172,nm0002172|nm0434318
tt0102258,nm0007181,nm0409790|nm0713592
tt0102513,nm0151504,nm0151504|nm0659238
tt0102515,nm0002411,nm0002411|nm2056382
tt0102636,nm0006765,nm0006765|nm0403960|nm0837000
tt0102645,nm1072561,nm0451311
tt0102701,nm1823221|nm0007113,nm1195250|nm0007113|nm0784044
tt0102702,nm0159162,\N
tt0102705,nm0052677,nm0415833
tt0102706,nm0613517,\N
tt0102746,nm0046985,nm0795664
tt0102825,nm0195934,nm0707534
tt0102835,nm2223387,nm1206432|nm0451168|nm2223387
tt0102844,nm0007131,nm0080432|nm0007131|nm0659238
tt0102846,nm0802692,nm0244335|nm1105866
tt0103304,nm0004570,\N
tt0103689,nm0619777,nm0784044|nm0434318
tt0103763,nm0025609,\N
tt0104072,nm0149850,nm0080432|nm1021961
tt0104548,nm0712541,nm0015287
tt0104561,nm0451257,nm0403826|nm0451257
tt0104607,nm0002172,nm1538238|nm0765454
tt0104645,nm0244892,nm0244892|nm0244898
tt0104660,nm0013160,nm7145755
tt0104854,nm0883390,nm1261019|nm1413319
tt0104927,nm0802692,nm0038973|nm0244335
tt0104941,nm0851253,\N
tt0105007,nm0795430,nm0080432|nm0713592
tt0105161,nm0851253,\N
tt0105166,nm0755113,\N
tt0105209,nm7344577,nm0415833
tt0105271,nm0711745,nm0711745
tt0105313,nm0899649,\N
tt0105315,nm0195934,nm0580345
tt0105500,nm0474859,nm0417558|nm0474859
tt0105515,nm0080315,nm0080327
tt0105762,nm0463319,\N
tt0105866,nm0451211,nm0442396|nm0659238|nm0661494
tt0105897,nm0576488,nm1338448|nm0576488|nm0713592
tt0106203,nm0765039,nm0409790|nm1738187|nm0713592
tt0106204,nm0223522,nm0063357
tt0106205,nm0474837,\N
tt0106206,nm0576494,nm0576494|nm1100075
tt0106221,nm0695162,\N
tt0106270,nm0613517,\N
tt0106287,nm0220823,\N
tt0106333,nm0122216|nm0122217,nm0080327|nm0452021|nm0796503
tt0106408,nm0149446,nm0149446|nm0842934
tt0106541,nm0223335,nm0451168|nm0006795
tt0106653,nm0315912,nm1538297|nm1122375|nm0451168
tt0106655,nm0764316,nm1122442|nm0795651
tt0106725,nm0195934,nm0707534|nm0759785
tt0106799,nm0046985,\N
tt0106986,nm0698184,nm0517839|nm0698184|nm0762779
tt0107060,nm0080315,nm0080327|nm0784044
tt0107166,nm0080315,nm0080327|nm0451148|nm0784044
tt0107199,nm0580337,nm0220809|nm0403829
tt0107311,nm0007131,nm0007131|nm0445474|nm0659238
tt0107321,nm0004363,nm0063357|nm1174579|nm1226230
tt0107440,nm0201710,nm0201710|nm0442396|nm0659238|nm0661494
tt0107820,nm0801870,\N
tt0107821,nm0300638,\N
tt0107867,nm0195934,nm0718764
tt0107986,nm0442479,nm0015287
tt0108001,nm0493923,nm1194313|nm0347899|nm0493923
tt0108023,nm0848343,nm1242245
tt0108109,nm0782766,nm0240882|nm0434318|nm1182352
tt0108144,nm0080315,nm0228738
tt0108256,nm0070867,nm0080250|nm0952067
tt0109010,nm0006765,nm0080220|nm0133781|nm0006765|nm0837000
tt0109031,nm0755113,nm0415514|nm1248468|nm0474839|nm2136119
tt0109091,nm0802692,nm0080432|nm0451168
tt0109116,nm0223522,nm0063357|nm0080180
tt0109117,nm0764316,nm0764316|nm0795651
tt0109134,nm0712541,nm1122442|nm0415514|nm0707310
tt0109206,nm0001408,nm0438499|nm0784016
tt0109246,nm1065099,\N
tt0109325,nm1112260,\N
tt0109391,nm2223387,nm0080432|nm0451168|nm2223387
tt0109555,nm0007181,nm0409790|nm0796503
tt0109710,nm0223522,nm0240882
tt0109922,nm0240881,nm0063357
tt0110076,nm0054744,nm0054744
tt0110105,nm0802692,nm0080432|nm0223532|nm1024601|nm1019121
tt0110140,nm0432497,nm1136699
tt0110177,nm0013160,nm0765454
tt0110222,nm0787453,nm1583603|nm0438499|nm0787453
tt0110254,nm0244335,nm0244335
tt0110280,nm0474837,nm0802143
tt0110438,nm0539781,nm0080432|nm0434318
tt0110449,nm0070867,nm0006659|nm0952067|nm0796503
tt0110546,nm0706800,nm0101555|nm0307257|nm0382724|nm0706800|nm0787022|nm0795651
tt0110584,nm0851253,nm0063357
tt0110794,nm0315872,nm0315872|nm0451159|nm0756299
tt0110795,nm1207038,nm1216112|nm1207038|nm1007381|nm1218054
tt0110881,nm0052677,nm0408526|nm0415833|nm0611971
tt0110942,nm0223522,nm0063357|nm0080180
tt0111067,nm1126884,nm0451168|nm1007381|nm1126884
tt0111068,nm0151511,nm0080315|nm0223475|nm0365383
tt0111303,nm0897196,nm0403960|nm2117592|nm0759785|nm0897196
tt0111308,nm0463315,nm0409790|nm1007381
tt0111384,nm0315912,nm0759785|nm0802143
tt0111537,nm0707494,nm0707494|nm1022269
tt0111625,nm0796505,nm0718764
tt0111780,nm0576494,\N
tt0111793,nm0539495,nm0080432|nm0796503
tt0111793,nm0539495,nm0080432|nm0796503
tt0112269,nm0670262,\N
tt0112272,nm0787441,\N
tt0112308,nm0025617|nm1204361,\N
tt0112309,nm1062896,nm0442396
tt0112313,nm0451257,nm0403826|nm0451257
tt0112359,nm0782766,nm0063357
tt0112459,nm0764316,nm1185046|nm0764316
tt0112485,nm0244335,nm0244335
tt0112738,nm0080315,nm0228738|nm0756580
tt0112870,nm0159147,nm0159147|nm0796503
tt0112876,nm0052630,nm0434318
tt0112884,nm0796505,nm1019121
tt0112916,nm0713615|nm0451393|nm0814592,nm0713615
tt0113185,nm0795430,nm0596130
tt0113237,nm0080333,\N
tt0113455,nm0997778,nm5684224|nm0997778
tt0113457,nm1541299,\N
tt0113526,nm0004363,nm0080432|nm1174579|nm0451168
tt0113528,nm0438029,nm0659238|nm1196064
tt0113822,nm0080315,nm0080327
tt0113913,nm0080315,nm0228738
tt0113933,nm0080315,nm0228738|nm0994884|nm0408534|nm0463313|nm3611680|nm3099726
tt0114031,nm0576559,nm1414949|nm0576559|nm0756313
tt0114153,nm0894346,\N
tt0114175,nm4726754|nm0442479,nm0015287|nm4726754
tt0114230,nm0409791,nm0442396|nm1007381|nm1065687|nm0661494
tt0114231,nm0576491,nm0795664
tt0114232,nm0348495,nm0348495|nm1019121
tt0114234,nm0890060,nm2832163|nm0155027|nm0890060|nm0903423
tt0114236,nm0851253,nm1104579|nm0240882
tt0114316,nm1235947,nm0080432|nm0415514|nm1235947
tt0114317,nm0576494,nm0576494|nm1022183
tt0114337,nm0787457,nm1122442|nm0415514|nm0759785|nm0787457
tt0114615,nm0613517,nm0007161
tt0114618,nm0712994,nm0712994|nm0006249|nm1433589
tt0114726,nm0002172,nm0713615
tt0115009,nm0223522,nm0707534
tt0115019,nm0795430,nm1773192|nm0451311
tt0115042,nm0802693,nm0080327|nm0796503
tt0115484,nm0315912,nm1195250|nm1196064
tt0115541,nm0304356,\N
tt0115558,nm0451173,\N
tt0115568,nm0792905,nm0063357|nm0240882
tt0115616,nm0576488|nm1883284,nm1174579|nm0451168|nm0576488
tt0115620,nm0422552,\N
tt0115668,nm1018906,nm1272557
tt0116024,nm0122216|nm0122217,nm1104579|nm0080432
tt0116035,nm0080315,nm0080333
tt0116153,nm0576454|nm6544018,nm1532756
tt0116308,nm0576548,nm0576548
tt0116391,nm0451261,\N
tt0116407,nm0764316,nm0222422|nm1185046|nm0706953|nm0764316
tt0116690,nm0438029,nm0318616|nm0438029
tt0116726,nm0851253,nm0765454
tt0116730,nm0997778,\N
tt0116737,nm0698184,nm0015287
tt0116763,nm0080220,nm0080220|nm1399188
tt0116898,nm0223522,nm0792767|nm0890864
tt0116950,nm0347899,nm0347899
tt0117099,nm0080180,nm1014395|nm0080180
tt0117111,nm0997778,\N
tt0117186,nm0223049,\N
tt0117374,nm0438497,nm0415833
tt0117436,nm0660967,\N
tt0117437,nm0201710,nm0080327|nm0201710|nm0796503
tt0117470,nm0878674,nm2196567|nm1196064
tt0117623,nm0451393,nm0415514|nm1182139|nm1182352
tt0117672,nm1207038,nm0451311
tt0117878,nm0041928,nm0041928|nm2115854|nm0223606|nm0438499|nm0710043
tt0117983,nm0223485,nm1054963|nm0415514
tt0118525,nm0712541,nm0409790|nm0415514
tt0118546,nm0576559,nm1195250|nm0576559
tt0118578,nm0765039,nm0409790|nm0796503
tt0118654,nm7344577,nm0080432|nm0434318
tt0118660,nm0451326,nm0451168
tt0118673,nm0223522,nm0415514
tt0118680,nm0223522,nm0415514|nm0865857
tt0118849,nm0006498,nm0006498
tt0118931,nm0890060,nm0155027|nm1568319|nm0890060
tt0118957,nm0223522,nm0063357|nm0707274
tt0118983,nm0007181,nm0151511|nm0159147|nm0159158|nm0007181
tt0119234,nm0315872,nm0451159
tt0119239,nm0706800,nm0101555|nm0706800|nm0787022
tt0119285,nm0223522,nm0415514
tt0119295,nm0660967,\N
tt0119427,nm0438029,nm0415833|nm0007161
tt0119428,nm0223522,nm0415514|nm0004466
tt0119491,nm0474837,nm0451168|nm0474837
tt0119596,nm0788858,\N
tt0119720,nm0422552,nm1263037|nm2832163|nm0422552|nm0467683|nm1575772
tt0119721,nm0474837,nm0474837|nm0792767
tt0119760,nm7344577,nm1104579|nm1797819|nm1770662
tt0119861,nm0007131,nm0007131|nm0665548|nm0796503
tt0119862,nm0013288,nm1104579
tt0120117,nm0151504,nm0151504|nm0442396|nm0661494
tt0120456,nm0698184,nm0352032|nm0795664
tt0120540,nm0592583,nm0155027|nm0474617|nm0592583
tt0120545,nm0315912,nm1292374|nm1195250
tt0120551,nm0223485,nm1054963|nm0795651
tt0121232,nm0474909,nm0415840
tt0121352,nm0196380,nm0007815|nm0415833|nm0766150
tt0121659,nm1315895,nm1818133|nm0052284
tt0121989,nm0332950,nm0765454|nm0903423|nm1402904|nm0332950
tt0122162,nm0310216,nm0795652|nm1934187|nm7815101|nm0310216
tt0122173,nm0706484,\N
tt0122233,nm0660936,\N
tt0122427,nm0660967,nm2197991|nm0659238|nm0660967
tt0123102,nm0007131,nm1628278|nm0007131|nm0445474
tt0123370,nm0802377,nm0802377
tt0125556,nm0706484,\N
tt0126234,nm0576491,nm0047072|nm1207145|nm0576491
tt0126264,nm0439074,\N
tt0126871,nm0438029,nm1196064|nm0765166
tt0127289,nm0404014,nm0437657
tt0128909,nm0440605,\N
tt0128962,nm0024061,nm1504569|nm0729815
tt0128985,nm0097899,nm0600793|nm0659760
tt0129331,nm0595271,nm0524758
tt0129422,nm0201837,nm0201836|nm0409918|nm0451844|nm0534864
tt0130197,nm0542624,nm1178114|nm0063357
tt0130348,nm0223047,nm0223047|nm0764316
tt0130350,nm0706800,\N
tt0130797,nm0759662,nm0097894|nm0310170
tt0130803,nm0611562,nm0310170|nm0435673|nm0474822|nm2586442
tt0130989,nm0755500,nm0047983
tt0130991,nm0848342,nm0111576|nm0755997
tt0130991,nm0848342,nm0111576|nm0755997
tt0131852,nm0619667,\N
tt0132166,nm0765167,nm0765167
tt0133014,nm0645350,nm0415848
tt0133024,nm0409791,nm0442396|nm1007381|nm1065687|nm0661494
tt0133188,nm0065991,nm0708900|nm0416078|nm3120911|nm0310217|nm9676703|nm9676704
tt0134292,nm0592991,\N
tt0134301,nm0890320,nm2850803|nm0144141|nm0408541
tt0134615,nm0620787,\N
tt0135061,nm0621210,\N
tt0135140,nm0451393,nm0795651
tt0135161,nm2577595,nm0434318
tt0135168,nm0756487,nm1541002
tt0135393,nm0539781,nm0430799|nm0442396|nm0661494
tt0135399,nm0363056,nm1563055|nm1818185|nm1818204|nm0729815
tt0135515,nm1538792|nm2577595,nm0025627|nm0765454
tt0135621,nm1024505,nm1031548
tt0135641,nm1018906,\N
tt0135666,nm0710043,nm0052284
tt0136153,nm1375981,nm2195513|nm0713587|nm0713593
tt0136352,nm0004363,nm0080432|nm1174579|nm0451168|nm0004363
tt0137100,nm0576559,nm0281306|nm0946575|nm0576559|nm1195250|nm4317236
tt0137341,nm0474775,nm0066074|nm1539534|nm0592578
tt0137349,nm0080173,nm0080173|nm0471424|nm0729815
tt0137361,nm0611531,nm0066074|nm0244887|nm0611520|nm0611531|nm0873036
tt0137362,nm0611531,nm0066074|nm0080432|nm1199067|nm0611520
tt0137455,nm0066074,nm0066074
tt0137459,nm0097887,nm0047983
tt0137847,nm0474913,\N
tt0137954,nm0451846,nm0066074|nm0315905|nm0451846
tt0137958,nm0595271,nm0066074|nm0544153|nm0620787
tt0137958,nm0595271,nm0066074|nm0544153|nm0620787
tt0138323,nm0746373,nm0430820|nm0430826
tt0138360,nm0788880,nm0788880|nm0788904
tt0138411,nm0346618,nm0802379
tt0138994,nm0097859,nm1338448
tt0138996,nm0802688,\N
tt0139003,nm0419365,nm0015296|nm0787429
tt0139012,nm0905561,\N
tt0139027,nm1223594,\N
tt0139039,nm0538297,nm0315905|nm0538297|nm0759662
tt0139046,nm1018806,\N
tt0139048,nm0755500,nm0015286|nm0755500|nm1352005
tt0139065,nm0435753,nm0435753|nm0659760
tt0139106,nm0080191,\N
tt0139107,nm0578628,nm0578628|nm1657901
tt0139108,nm0159148,nm0077522|nm0424102|nm0711150
tt0139110,nm0007815,nm0007815|nm0025613|nm0766150
tt0139116,nm0324389,\N
tt0139157,nm0820232,nm1563127|nm0711156|nm0820232
tt0139192,nm0202545,\N
tt0139237,nm3982140|nm1552493,nm0440589|nm2804904
tt0139248,nm2223387,\N
tt0139303,nm0440605,\N
tt0139306,nm0080320,\N
tt0139311,nm0905561,\N
tt0139392,nm0708014,nm1714668|nm0471424
tt0139398,nm0536899,nm0538297|nm0620786|nm0788880
tt0139402,nm0025608,nm0025608|nm1466022
tt0139415,nm0080320,\N
tt0139443,nm0905562,nm1818161|nm0490175|nm0905562
tt0139446,nm0858235,nm1171925|nm0471424|nm1780038|nm0858235
tt0139447,nm0611531,nm0154158|nm0244887|nm0315905|nm0611520
tt0139502,nm0755500,\N
tt0139525,nm0707705,nm0015296|nm0707705|nm0729815
tt0139525,nm0707705,nm0015296|nm0707705|nm0729815
tt0139548,nm1186384,nm1121795
tt0139581,nm0080191,nm0080191|nm1488278
tt0139583,nm0419365,\N
tt0139584,nm0611531,nm0154123|nm0315874|nm0438022|nm0611520
tt0139607,nm0712540,nm0712540
tt0139635,nm0538297,\N
tt0140302,nm0756393,\N
tt0140370,nm0756393,nm0756393
tt0141135,nm0080406,nm0471424|nm0611557
tt0141441,nm0788880,\N
tt0142431,nm5556806,nm0347899|nm0611514
tt0144023,nm0154206,\N
tt0144603,nm0755500,\N
tt0145851,nm0097899,nm0097899|nm2291185|nm2287991
tt0145851,nm0097899,nm0097899|nm2291185|nm2287991
tt0145856,nm0788391,nm0788710
tt0146266,nm0149810,nm0149810|nm1384403
tt0146335,nm0006370,nm0006370
tt0146335,nm0006370,nm0006370
tt0146645,nm0097899,nm0080307|nm0600793
tt0146791,nm0890320,nm0045962|nm0788888|nm2045496
tt0146794,nm0755997,nm0755997
tt0147036,nm0097899,nm0784034
tt0147811,nm0755997,nm0755997
tt0147811,nm0755997,nm0755997
tt0147812,nm0097899,nm0437582
tt0147843,nm5556806,nm0474777|nm1259556
tt0147855,nm0611531,nm0315874|nm0347899|nm0611531
tt0147925,nm0814343,nm0080432|nm1082205
tt0147925,nm0814343,nm0080432|nm1082205
tt0147973,nm0707856,nm0592599
tt0148266,nm0025608,nm0025608|nm0044340|nm1532978
tt0148353,nm0695264,nm0695264|nm0788888
tt0148375,nm0901135,nm0440589|nm0620786
tt0148523,nm0536899,nm0154117|nm0620786
tt0148691,nm0220828,nm1570338|nm0707274
tt0148692,nm5556806,nm1779921|nm0025613|nm0611514|nm5556806
tt0148706,nm0764816,nm1569090|nm0310170|nm0713593|nm0873033
tt0148841,nm0707856,nm0023551|nm0154123
tt0148842,nm0756488,nm0592599
tt0148842,nm0756488,nm0592599
tt0149345,nm0708014,nm1714668|nm0471424
tt0149568,nm0438501,nm0080432|nm0415514|nm1575438
tt0149570,nm0019464,\N
tt0149573,nm0080315,nm0080327|nm0452021
tt0149574,nm0007815,nm0025613
tt0149609,nm0755113,nm1248468
tt0149708,nm0611531,nm0611515
tt0149814,nm0438030,nm0080432|nm0445474|nm1339788
tt0149850,nm2223387,\N
tt0149857,nm0080325,nm0080325|nm1359852|nm1810659
tt0150251,nm0007181,nm0015296|nm0620786
tt0150348,nm0014084,\N
tt0150417,nm0849195,nm0310170|nm0435673|nm0849195
tt0150446,nm0007815,\N
tt0150519,nm0007815,nm0007815|nm0025613
tt0150683,nm0019464,nm0019464|nm1195250|nm5208525
tt0150718,nm0080405,\N
tt0150816,nm0007815,\N
tt0150992,nm0080220,nm0080220|nm0318616|nm0440288|nm0680560
tt0151090,nm0438029,nm0659238|nm1196064
tt0151150,nm0451257,nm0438089|nm0451257|nm1210960|nm0903423
tt0151206,nm0004363,nm1174579|nm1226230|nm0434318
tt0151285,nm0080315,nm0762779
tt0151466,nm0451846,nm0080266|nm0435414|nm0436464|nm0713592|nm0762779
tt0151511,nm0347899,nm0347899|nm0052284|nm0436804
tt0151670,nm0007815,nm0007815
tt0152080,nm0154113,nm0097894|nm0154113|nm1458520
tt0152139,nm0004292,nm0004292|nm0766150|nm0802143|nm0841918
tt0152256,nm0802693,nm0015287
tt0152278,nm0782766,nm0063357|nm0442396|nm0661494|nm1182352|nm0782766
tt0152400,nm0007815,nm0007815
tt0152509,nm2269798|nm0576494|nm0265752,nm0049250|nm0265752|nm0576494|nm0796503|nm0880802
tt0152720,nm0154113,nm0080209|nm0154113|nm0154158
tt0152836,nm0007131,nm2832163|nm0080432|nm0007131|nm0796503
tt0153545,nm0631539,nm1135640|nm0239270
tt0154104,nm0052630,\N
tt0154105,nm0052630,\N
tt0154106,nm0025608,nm0007147|nm0125223
tt0154108,nm0707856,nm0310170|nm1338988
tt0154126,nm0024061,nm3138057
tt0154143,nm0007147,\N
tt0154178,nm0049335,nm0025613|nm0049335
tt0154183,nm0007147,nm0007147
tt0154201,nm0052630,\N
tt0154265,nm0025629,nm0025629|nm0762779
tt0154311,nm0052630,nm0434318|nm0787882
tt0154390,nm0007147,nm0007147|nm0762779
tt0154413,nm0037023,nm1352005
tt0154415,nm0052630,nm0025613|nm1522328
tt0154446,nm0049335,nm0025613|nm0049335|nm1714668
tt0154531,nm0052630,\N
tt0154532,nm0052630,nm1088936|nm0434318|nm0712432
tt0154559,nm0025608,nm3040019
tt0154563,nm0025608,\N
tt0154565,nm0025608,nm0025608
tt0154578,nm0007147,nm0007147|nm0762779
tt0154589,nm0052630,nm0408526|nm0434318|nm0787882
tt0154591,nm0025608,\N
tt0154620,nm0007147,nm0007147|nm2591778
tt0154653,nm0007147,\N
tt0154663,nm0025608,nm0025608|nm1122375|nm4260586|nm1740733
tt0154685,nm0025629,nm0025629|nm1129275
tt0154695,nm0030533,nm0154123|nm0729815
tt0154702,nm0025629,nm0025629
tt0154706,nm0025629,nm0025629|nm0474913
tt0154720,nm0052630,\N
tt0154730,nm0707856,nm1338988
tt0154731,nm0037023,\N
tt0154749,nm0025608,nm0025608
tt0154788,nm0007147,\N
tt0154820,nm0025629,\N
tt0154821,nm0052630,nm1197951|nm0434318|nm0664084|nm0664085
tt0154838,nm0049335,nm0049335
tt0154844,nm0052630,nm0434318|nm2517839|nm0664084|nm0664085
tt0154846,nm0052630,\N
tt0154857,nm0052630,\N
tt0154865,nm0707856,\N
tt0154904,nm0030533,\N
tt0154905,nm0030533,\N
tt0154909,nm0052630,nm0434318|nm0664084|nm0664085
tt0154912,nm0030533,\N
tt0154954,nm2055188,\N
tt0154992,nm0052630,\N
tt0154998,nm0052630,nm0434318
tt0155073,nm0052630,\N
tt0155074,nm0052630,nm1088936|nm0434318|nm1522328
tt0155075,nm0007147,nm0007147
tt0155080,nm2055188,nm0667948
tt0155088,nm0025629,\N
tt0155106,nm0707856,nm0097894|nm0310170
tt0155131,nm0007147,nm0007147|nm2591778
tt0155135,nm0025608,nm0471424
tt0155147,nm0007147,\N
tt0155161,nm2055188,nm0015296|nm0667948
tt0155175,nm0052630,nm0434318|nm1295045
tt0155179,nm0037023,\N
tt0155195,nm0046895,\N
tt0155227,nm0052630,nm1088936|nm0434318|nm0712432
tt0155238,nm0052630,\N
tt0155286,nm0030533,\N
tt0155370,nm0030533,nm1376084
tt0155391,nm0024061,\N
tt0155408,nm0049335,nm0347899
tt0155499,nm0070867,\N
tt0155530,nm0066066,\N
tt0155541,nm0080173,nm0080173|nm1947819|nm0729815
tt0155606,nm0070867,nm0070867|nm0221880|nm0952067
tt0155668,nm0066066,\N
tt0155691,nm0065991,nm0708900
tt0155759,nm0066066,nm1819161
tt0155771,nm0065991,\N
tt0155775,nm0066066,nm0025613
tt0155777,nm0080173,\N
tt0155788,nm0066066,\N
tt0155805,nm0066066,nm0066066
tt0155840,nm0707300,nm0025613|nm0707300
tt0155846,nm0066066,nm0066066|nm0434318|nm0222743|nm0795652
tt0155984,nm0080173,\N
tt0155985,nm0052677,nm0030116|nm3382560|nm0408526|nm0795664
tt0155997,nm0066066,nm1538238|nm1754517|nm0434318|nm0795652
tt0156014,nm0707300,nm0707300|nm0269806|nm1551176|nm1077938
tt0156043,nm0066066,nm0434318|nm2542261|nm2517222
tt0156052,nm0707300,nm0713592|nm1551878
tt0156082,nm0052677,nm0611971
tt0156093,nm0707300,\N
tt0156256,nm0080315,\N
tt0156258,nm0080345,nm1088936|nm0080345
tt0156289,nm0097899,\N
tt0156290,nm0080345,nm0080345|nm1092987|nm0765166
tt0156317,nm0080332,nm1033349
tt0156319,nm0080320,\N
tt0156340,nm0080332,nm1042581|nm0154123|nm0416078|nm2856160
tt0156444,nm0097899,nm1519338
tt0156485,nm0080405,\N
tt0156504,nm0080405,\N
tt0156556,nm0080310,\N
tt0156576,nm0080332,nm0416078|nm0474888|nm0534848
tt0156581,nm0080345,nm0080345|nm0347899
tt0156585,nm0080315,\N
tt0156593,nm0080332,nm0154123|nm0416078|nm2856160
tt0156593,nm0080332,nm0154123|nm0416078|nm2856160
tt0156606,nm0080332,nm2856160|nm0802379
tt0156608,nm0080332,nm1042581|nm0239270|nm2856160|nm0445474
tt0156611,nm0080310,\N
tt0156641,nm0097899,\N
tt0156651,nm0080406,nm0015296|nm0435673|nm0667948
tt0156658,nm0080315,nm0080327
tt0156659,nm0080315,nm0451311
tt0156661,nm0097899,\N
tt0156663,nm0080315,nm0451311
tt0156691,nm0080315,nm0080315|nm0762779
tt0156745,nm0080406,nm0315905|nm0438022|nm0897200
tt0156754,nm0080406,nm1714668|nm0471424|nm1522328
tt0156771,nm0080315,\N
tt0156773,nm0097899,\N
tt0156791,nm0097899,\N
tt0156832,nm0080315,nm0474859|nm0711156
tt0156833,nm0080406,nm0080406|nm0471424|nm0619162|nm1780038
tt0156882,nm0097899,\N
tt0156891,nm0080315,nm0228738
tt0156903,nm0080406,nm0329716|nm0471424
tt0156922,nm0080406,nm0080406|nm2129914|nm0471424
tt0156923,nm0097899,nm0097899|nm1537744|nm0600793
tt0156928,nm0080320,\N
tt0156931,nm0080332,\N
tt0156981,nm0097899,\N
tt0156982,nm0080315,nm0080327|nm0452021
tt0156985,nm0080315,nm0080327
tt0156993,nm0097887,\N
tt0156999,nm0097899,nm0430816
tt0157003,nm0080315,nm0762779
tt0157037,nm0080332,\N
tt0157071,nm0080406,\N
tt0157199,nm0080406,\N
tt0157207,nm0080320,\N
tt0157286,nm0158332,\N
tt0157316,nm0151504,nm0151504|nm1022269
tt0157320,nm0154113,nm0154113
tt0157337,nm0149850,nm0080432|nm0620786|nm0729815
tt0157339,nm0154113,\N
tt0157341,nm0149810,\N
tt0157342,nm0151521,\N
tt0157346,nm0151521,\N
tt0157358,nm0149850,nm0080432|nm0729815
tt0157398,nm0151192,\N
tt0157418,nm0109279,nm0434318|nm1129275
tt0157451,nm0154113,nm0415833
tt0157460,nm0154113,nm0154113|nm0315926
tt0157518,nm0149812,\N
tt0157524,nm0149810,nm0149810|nm0151521|nm2291185|nm0471424
tt0157540,nm0154113,nm0154113|nm0154133|nm1680373
tt0157544,nm0109279,nm0659760|nm3653337
tt0157545,nm0154113,\N
tt0157556,nm0149850,\N
tt0157571,nm0154113,nm0438499
tt0157572,nm0109279,nm0659760|nm0795652
tt0157729,nm0154113,nm1522359|nm0154113|nm0154133
tt0157736,nm0151521,\N
tt0157841,nm0151192,\N
tt0157844,nm0149850,nm0080432
tt0157845,nm0151521,\N
tt0157873,nm0149850,nm0310170
tt0157874,nm0151521,\N
tt0157887,nm0109279,\N
tt0157900,nm0151521,nm0694959
tt0157907,nm0151521,\N
tt0157917,nm0154113,nm0154113|nm0154133|nm0948335
tt0157944,nm0149850,nm0080432|nm0440589
tt0157944,nm0149850,nm0080432|nm0440589
tt0157953,nm0151192,\N
tt0157958,nm0109279,\N
tt0157959,nm0151521,nm0151521|nm3171414
tt0157964,nm0151192,nm0354648|nm0471424|nm2999520
tt0157965,nm0154113,\N
tt0157974,nm0109279,\N
tt0158018,nm0109279,\N
tt0158026,nm0109279,nm4630737|nm0659760
tt0158047,nm0109279,nm0438653
tt0158071,nm0154113,nm0154113|nm0154133|nm2996192|nm2996166
tt0158074,nm0149810,nm0151521|nm0788169
tt0158092,nm0154113,nm0154113|nm2055567|nm0445474
tt0158107,nm0151504,nm0151504|nm1789541|nm4816947
tt0158108,nm0154113,\N
tt0158122,nm0109279,\N
tt0158145,nm0154113,\N
tt0158179,nm0154113,\N
tt0158209,nm0149810,\N
tt0158212,nm0149850,nm5852390|nm0430799
tt0158213,nm0154113,nm0097897|nm0154113|nm0154133|nm3169874
