crew_id,name,born_year,death_year,profession,known_for
nm0310698,Yash Gawli,1998,\N,writer|actor|art_director,tt7838252|tt4574334|tt7013046|tt0253093
nm0315547,Ritwik Ghatak,1925,1976,director|writer|actor,tt0071707|tt0055055|tt0050665|tt0054073
nm0315553,Krishna Ghattamaneni,1944,\N,actor|director|writer,tt0263623|tt0234739|tt0234046|tt2737906
nm0315872,Goutam Ghose,1950,\N,director|writer|cinematographer,tt0368559|tt0087868|tt0470611|tt0110794
nm0315874,Anil Ghosh,\N,\N,writer|assistant_director|director,tt0066763|tt0147855|tt1542871|tt1519293
nm0315905,Nabendu Ghosh,\N,\N,writer|actor|script_department,tt0300575|tt0358063|tt0139447|tt0216110
nm0315912,Partho Ghosh,\N,\N,director|writer|actor,tt0446158|tt7154710|tt0341458|tt0115484
nm0315916,Rituparno Ghosh,1963,2013,writer|director|music_department,tt0368969|tt1461674|tt1555754|tt0405266
nm0315926,Subodh Ghosh,1909,1980,writer,tt0157460|tt0049882|tt0091256|tt0053319
nm0318616,Amrik Gill,\N,\N,actor|writer|director,tt3501924|tt0116690|tt0150992|tt1510275
nm0321553,B.S. Glaad,\N,\N,editor|director|writer,tt0359266|tt0257475|tt0087434|tt0148519
nm0322791,Andy Glickman,1963,\N,miscellaneous|writer|script_department,tt0103484|tt0255734|tt1971310|tt0101115
nm0323153,Margaret Glover,\N,\N,producer|script_department|writer,tt2963866|tt1024882|tt1065124|tt0396690
nm0324389,Devendra Goel,1919,1979,director|producer|writer,tt0214653|tt0178202|tt0175564|tt0130649
nm0324690,Nikolay Gogol,1809,1852,writer,tt6730698|tt0054067|tt0041509|tt9809266
nm0329701,Madan Gopal Singh,\N,\N,writer|composer|music_department,tt0376589|tt2888358|tt0470399|tt5178120
nm0329716,K.S. Gopalakrishnan,1929,2015,director|writer|producer,tt0215916|tt0214583|tt0214839|tt0351632
nm0332866,Aron Govil,\N,\N,producer|director|actor,tt1847736|tt1528282|tt1038915
nm0332950,Ashutosh Gowariker,1964,\N,writer|actor|producer,tt8176040|tt0169102|tt0367110|tt0449994
nm0333033,Shyam Goel,\N,\N,writer,tt0211634|tt0326576|tt0418460|tt0211934
nm0333818,Benoît Graffin,1966,\N,writer|director|actor,tt0482088|tt7534068|tt0181718|tt0276837
nm0346618,Dulal Guha,1928,2001,director|writer|producer,tt0216110|tt0059023|tt0215714|tt0216171
nm0347899,Gulzar,1934,\N,music_department|writer|soundtrack,tt0091256|tt1010048|tt3390572|tt2176013
nm0348015,Gunasekhar,\N,\N,writer|director|producer,tt1125830|tt0366840|tt2807410|tt0245835
nm0348246,Gunnam Gangaraju,\N,\N,writer|producer|director,tt6854376|tt5345958|tt0460394|tt6299040
nm0348472,Hemen Gupta,1912,1967,director|writer|producer,tt0215890|tt0215515|tt0215457|tt0055039
nm0348495,Sanjay Gupta,\N,\N,writer|director|producer,tt0488906|tt0430381|tt4323504|tt0294662
nm0352032,Kamal Haasan,1954,\N,actor|music_department|writer,tt0222012|tt0479651|tt0364647|tt2199711
nm0354648,Som Haksar,\N,\N,actor|writer|assistant_director,tt0284811|tt0055220|tt0158246|tt0186799
nm0359489,Vipin Handa,\N,\N,director|writer|music_department,tt0271243
nm0361407,Jugal Hansraj,1972,\N,actor|director|writer,tt0085913|tt1050739|tt0456165|tt1351224
nm0361828,Dominic Harari,\N,\N,writer|director|miscellaneous,tt2364006|tt0376177|tt0395173
nm0362762,Thomas Hardy,1840,1928,writer,tt1192883|tt0080009|tt0061648|tt2935476
nm0365383,Thomas Harris,1940,\N,writer,tt0367959|tt0102926|tt0289765|tt0091474
nm0371913,Bhupen Hazarika,1926,2011,music_department|composer|director,tt0230191|tt0230788|tt0230518|tt0235274
nm0377958,O. Henry,1862,1910,writer,tt0041405|tt0032341|tt0040168|tt0050045
nm0378773,Geza Herczeg,1888,1954,writer,tt0029146|tt0042920|tt0034175|tt0026007
nm0382724,Gail Morgan Hickman,1952,\N,producer|writer|miscellaneous,tt0091575|tt0115351|tt0098798|tt0074483
nm0385758,Arjun Hingorani,\N,\N,director|producer|actor,tt0271023|tt0367921|tt1454012|tt0383611
nm0385760,Sunil Hingorani,\N,\N,director|writer,tt0095955|tt0496523|tt0363739
nm0386246,Rajkumar Hirani,1962,\N,writer|editor|director,tt0456144|tt0374887|tt1187043|tt2338151
nm0386358,Vrajesh Hirjee,1971,\N,actor|writer,tt0284328|tt0439662|tt0426075|tt0234000
nm0386694,Michael Hirst,1952,\N,writer|producer|executive,tt0127536|tt2306299|tt0758790|tt0414055
nm0403826,Nasir Hussain,1926,2002,writer|director|producer,tt0230348|tt0104561|tt0066888|tt0095936
nm0403827,Nasir Hussain,1922,1987,actor|director|writer,tt0178177|tt0047990|tt0271397|tt0147811
nm0403829,Shahrukh Husain,\N,\N,writer,tt0294070|tt0107199|tt8451638
nm0403960,Imtiaz Hussain,\N,\N,writer|actor|music_department,tt0111303|tt0101732|tt0261545|tt0338721
nm0403967,M.F. Hussain,1915,2011,writer|director|art_department,tt1756673|tt0232801|tt0221982|tt0366761
nm0403972,Munshi Sagar Hussain,\N,\N,writer|assistant_director,tt0239002|tt0213447|tt0214188|tt0238892
nm0408371,Shafi Inamdar,1945,1996,actor|director|writer,tt0294230|tt0099652|tt0135666|tt0286705
nm0408526,Indivar,\N,1999,music_department|soundtrack|writer,tt0246420|tt0461936|tt0156606|tt3405236
nm0408534,Rahat Indori,\N,\N,music_department|soundtrack|writer,tt0374887|tt0133024|tt0366761|tt0115009
nm0408541,Pandit Indra,\N,\N,writer|music_department|soundtrack,tt1286560|tt2158747|tt0134301|tt0377500
nm0409790,Honey Irani,1955,\N,writer|actress|assistant_director,tt0250483|tt0254481|tt0234000|tt0102258
nm0409918,Kaif Irfani,\N,\N,music_department|writer|soundtrack,tt0386290|tt0129422|tt0368007|tt0047796
nm0410870,B.R. Ishara,1934,2012,director|writer|assistant_director,tt0230313|tt0230607|tt0231204|tt0230389
nm0412465,James Ivory,1928,\N,director|writer|producer,tt5726616|tt0091867|tt0104454|tt0107943
nm0415514,Rumi Jaffery,\N,\N,writer|actor|director,tt0284328|tt0476550|tt0118673|tt0119285
nm0415535,Sardar Jafri,\N,\N,writer|music_department|producer,tt0056047|tt2162651|tt0045506|tt0044360
nm0415538,Jagadish,\N,\N,actor|writer|visual_effects,tt0291709|tt0353796|tt1230448|tt0278501
nm0415556,Jagdeep,1939,\N,actor|music_department|soundtrack,tt0213500|tt0073707|tt0109117|tt0096140
nm0415833,Jainendra Jain,\N,\N,writer|director|music_department,tt0121352|tt0078204|tt0374271|tt0359492
nm0415838,Ravindra Jain,1944,2015,composer|music_department|soundtrack,tt0152139|tt0165795|tt0268407|tt0374039
nm0415840,Satish Jain,\N,\N,writer|director|assistant_director,tt0277162|tt0121232|tt4738774|tt0338690
nm0415848,Hasrat Jaipuri,1922,1999,music_department|soundtrack|writer,tt1431045|tt0811138|tt0838221|tt0061046
nm0416078,Qamar Jalalabadi,1919,2003,music_department|writer|soundtrack,tt0057555|tt0239452|tt0056232|tt0133188
nm0417558,Kulwant Singh Jani,\N,\N,music_department|writer|soundtrack,tt0359457|tt0268416|tt0158694|tt4778746
nm0417562,Talat Jani,\N,\N,director|assistant_director|writer,tt0809515|tt10116026|tt0193449|tt0173301
nm0417714,Jankidas,1910,2003,actor|writer|camera_department,tt0059787|tt0270091|tt0140370|tt0331186
nm0418577,Jarasandha,\N,\N,writer,tt0364658|tt5778716|tt5352548|tt0056850
nm0419651,Jaya B.,\N,2018,music_department|actress|director,tt1966497|tt1402554|tt1321473|tt2334727
nm0422551,Piyush Jha,\N,\N,director|writer|actor,tt0198364|tt1241334|tt1278447|tt0388181
nm0422552,Prakash Jha,1952,\N,director|producer|writer,tt1291465|tt0373856|tt0451631|tt0119720
nm0423656,Joginder Shelly,\N,2009,actor|director|miscellaneous,tt0481897|tt1235441|tt0158356|tt1176126
nm0424102,I.S. Johar,1920,1984,actor|writer|director,tt0077413|tt0231592|tt0154685|tt0056172
nm0424103,Karan Johar,1972,\N,producer|actor|writer,tt0347304|tt0172684|tt1188996|tt0248126
nm0430785,Abhijat Joshi,\N,\N,writer|actor|composer,tt2338151|tt1187043|tt6452574|tt0456144
nm0430799,Madan Joshi,\N,\N,writer|actor|director,tt0069711|tt0099929|tt0071541|tt0451614
nm0430801,Manohar Shyam Joshi,1933,2006,writer,tt0096922|tt0222012|tt0389586|tt0096827
nm0430816,Sharad Joshi,1931,1991,writer|actor,tt5864184|tt2753238|tt0101733|tt0287065
nm0430820,Srinivas Joshi,\N,\N,actor|writer,tt0138323|tt0140813
nm0430826,Y.G. Joshi,\N,\N,writer,tt0155168|tt0232082|tt0138323
nm0433893,K.S. Ravikumar,\N,\N,director|actor|writer,tt0213969|tt0479651|tt0442781|tt2621382
nm0434275,Jagdish Kadar,\N,\N,director|writer,tt0275466
nm0434318,Kader Khan,1937,2018,actor|writer|producer,tt0114615|tt0155175|tt0099081|tt0082797
nm0435245,Farooq Kaisser,\N,1987,music_department|assistant_director|writer,tt0175608|tt0391720|tt0230717|tt0088687
nm0435414,Chandrakant Kakodkar,\N,\N,writer,tt0064241|tt0151466
nm0435477,Kallai Mani,\N,\N,writer|art_director|production_manager,tt0359442|tt0363810|tt0361771|tt0257357
nm0435673,Madhusudan Kalelkar,\N,\N,writer|director,tt0077168|tt0072972|tt0150417|tt0206020
nm0435753,Kalidas,\N,\N,director|producer|actor,tt0139065|tt0430561|tt0051340|tt0056052
nm0436202,Kalpataru,1937,\N,director|writer,tt0231453|tt0232132|tt0232573|tt0231901
nm0436382,Kamal,1957,\N,director|writer|assistant_director,tt0314366|tt2717168|tt0355410|tt0292300
nm0436386,Hasan Kamal,\N,\N,music_department|soundtrack|writer,tt2980648|tt0088687|tt0158451|tt0359546
nm0436464,G.R. Kamath,\N,\N,writer,tt0051806|tt0231150|tt0060689|tt0086156
nm0436804,Kamleshwar,1932,2007,writer,tt0178186|tt0081401|tt0151511|tt0158534
nm0437031,S.R. Puttana Kanagal,1933,1985,director|writer,tt0231455|tt0232152|tt0232515|tt0232977
nm0437582,V.S. Kanetkar,\N,\N,writer,tt0147812
nm0437657,Firdaus Kanga,1960,\N,actor|writer,tt0127289
nm0437782,Kalaivanan Kannadasan,\N,\N,director|writer,tt0232883|tt0100539|tt0263686
nm0438022,Jagdish Kanwal,\N,\N,actor|writer|assistant_director,tt0048816|tt0318391|tt0213532|tt0156745
nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
nm0438089,Aatish Kapadia,\N,\N,writer|producer|soundtrack,tt1738293|tt0306434|tt1727829|tt0390614
nm0438461,Abhishek Kapoor,\N,\N,director|writer|actor,tt2213054|tt4399594|tt7027278|tt1230165
nm0438488,Pankaj Kapur,1954,\N,actor|director|writer,tt0379370|tt0290820|tt0083987|tt0292829
nm0438494,Rajat Kapoor,1961,\N,actor|director|writer,tt1014672|tt0377131|tt1286766|tt3614516
nm0438499,Ranjit Kapoor,\N,\N,writer|director|actor,tt0110222|tt0249588|tt0319736|tt0293342
nm0438653,Suhrid Kar,\N,\N,writer|music_department|composer,tt0158259|tt0071714|tt0053791|tt0056052
nm0438904,B.K. Karanjia,1919,2012,writer,tt0095857
nm0439784,Girish Karnad,1938,2019,actor|writer|director,tt0076089|tt0078030|tt0075747|tt2016894
nm0440267,Shaji N. Karun,1950,\N,cinematographer|director|writer,tt0111332|tt1430096|tt0202055|tt0095872
nm0440269,A. Karunakaran,\N,\N,writer|director,tt1258805|tt0491775|tt0248547|tt1649430
nm0440288,Pratap Karvat,\N,\N,writer,tt0150992
nm0440560,Kashinath,\N,\N,costume_department|actor|make_up_department,tt0200087|tt0104561|tt0395453|tt0068305
nm0440589,Agha Jani Kashmiri,1908,\N,writer|actor|director,tt0139237|tt0057332|tt0045524|tt0063111
nm0440604,Anurag Kashyap,1972,\N,producer|writer|director,tt1327035|tt1639426|tt3322420|tt1954470
nm0440605,D.D. Kashyap,1910,1988,director|writer|producer,tt0139303|tt0232624|tt0232066|tt0231215
nm0442390,Arun Kaul,1933,2007,director|miscellaneous|writer,tt0091256|tt0068531|tt0097045|tt0246567
nm0442391,Awtar Krishna Kaul,1939,1974,director|writer|assistant_director,tt0065484|tt0071083
nm0442395,Mahesh Kaul,1911,1972,director|producer|writer,tt0062897|tt0176074|tt0232759|tt0231817
nm0442396,Rajeev Kaul,\N,\N,writer|producer|miscellaneous,tt0420175|tt0402606|tt0133024|tt0366880
nm0442472,Raj Kaushal,\N,\N,director|producer|actor,tt0800981|tt0275608|tt0387047|tt0414503
nm0442479,Satish Kaushik,1956,\N,actor|director|producer,tt0940585|tt0085743|tt0374271|tt0098168
nm0442657,C.L. Kavish,\N,\N,writer|actor,tt0062897|tt0339994|tt1313227|tt0056232
nm0444472,Adi F. Keeka,\N,\N,writer,tt0044769
nm0445474,Ram Kelkar,\N,\N,writer|director,tt0123102|tt0098168|tt0107311|tt0178204
nm0447240,Kunal Khemu,1983,\N,actor|writer|music_department,tt2436516|tt0819810|tt2246595|tt1562859
nm0451099,S. Khalil,\N,\N,writer|director,tt0371558|tt0177502|tt0435079|tt0057882
nm0451148,Aamir Khan,1965,\N,actor|producer|soundtrack,tt2338151|tt5074352|tt0986264|tt0169102
nm0451155,Ahmed Khan,\N,\N,miscellaneous|director|actor,tt6843812|tt2016894|tt2372222|tt1166100
nm0451159,Ain Rasheed Khan,\N,\N,writer|composer,tt0077457|tt0119234|tt0110794|tt0137943
nm0451168,Anwar Khan,\N,\N,writer|actor|miscellaneous,tt0113526|tt0118660|tt0136352|tt0107249
nm0451173,Arshad Khan,\N,\N,director|writer,tt0115558|tt1629424|tt0177483|tt0349635
nm0451174,Arshad Warsi,1968,\N,actor|writer|assistant_director,tt0456144|tt0374887|tt2621000|tt1345777
nm0451211,Feroz Khan,1939,2009,actor|producer|director,tt0413984|tt0175450|tt0210920|tt0366630
nm0451257,Mansoor Khan,\N,\N,director|writer|assistant_director,tt0112313|tt0104561|tt0151150|tt0095936
nm0451291,Raju Khan,\N,\N,miscellaneous|camera_department|director,tt0169102|tt0449994|tt4535650|tt0238936
nm0451311,Salim Khan,1935,\N,writer|actor,tt0072860|tt0070947|tt0073707|tt0461936
nm0451313,Sanjay Khan,1941,\N,director|actor|producer,tt0271421|tt0175566|tt0259170|tt0091320
nm0451314,Saroj Khan,1950,\N,miscellaneous|actress|writer,tt0150992|tt0107311|tt0238936|tt0169102
nm0451321,Shah Rukh Khan,1965,\N,actor|producer|soundtrack,tt2176013|tt0238936|tt2112124|tt1285241
nm0451326,Sohail Khan,1969,\N,actor|producer|writer,tt1188982|tt0233856|tt0173080|tt0807758
nm0451835,Rajan Khosa,\N,\N,director|writer|actor,tt2156785|tt0118924|tt0196213|tt0392883
nm0451844,Dwarka Khosla,1904,\N,director|writer|cinematographer,tt0232529|tt0063178|tt0231630|tt0213447
nm0451846,Raj Khosla,1925,1991,director|writer|producer,tt0073569|tt0231150|tt0055949|tt0151466
nm0452021,Akash Khurana,\N,\N,actor|writer|director,tt2082197|tt0164550|tt0106333|tt10986404
nm0452022,Kireet Khurana,\N,\N,producer|writer|director,tt5963908|tt6741048|tt2171840|tt0240126
nm0463313,Dev Kohli,\N,\N,soundtrack|music_department|writer,tt0454510|tt0430381|tt0110076|tt0106333
nm0463315,Kuku Kohli,\N,\N,director|assistant_director|actor,tt0200435|tt0286672|tt0254683|tt0282275
nm0463316,Kunal Kohli,\N,\N,director|writer|producer,tt0439662|tt2354407|tt1191138|tt0378072
nm0463319,Rajkumar Kohli,1930,\N,producer|director|actor,tt0074949|tt0326983|tt0079589|tt0083608
nm0464699,Ganapathi Rao Kommanapalli,\N,\N,writer,tt0355257|tt0187096|tt1503103|tt0097642
nm0464880,Dada Kondke,1932,1998,director|actor|writer,tt0232264|tt0231771|tt0232783|tt0231140
nm0467683,Rajan Kothari,\N,2012,cinematographer|camera_department|director,tt0109010|tt0099652|tt0119720|tt3792886
nm0471389,Jayant Kripalani,\N,\N,actor|writer,tt1314367|tt1397492|tt0813996|tt1187043
nm0471424,Rajendra Krishan,1919,1987,music_department|writer|soundtrack,tt0048410|tt0059354|tt0137349|tt0259494
nm0471426,Pradip Krishen,1949,\N,director|writer|editor,tt0268382|tt0104176|tt0234211|tt0233926
nm0471443,Manmohan Krishna,1922,1990,actor|director|writer,tt0052736|tt0150251|tt0239452|tt0374033
nm0471499,Priya Krishnaswamy,\N,\N,editor|director|writer,tt2766336|tt2766478|tt9277762|tt2624852
nm0474069,Pit Kuhlmann,1966,\N,sound_department|miscellaneous|writer,tt0139809|tt1185412|tt1521197|tt0365675
nm0474398,Nagesh Kukunoor,\N,\N,director|writer|actor,tt2976176|tt4088588|tt0338490|tt0453729
nm0474617,Mangesh Kulkarni,\N,\N,writer|music_department|producer,tt0120540|tt0319020|tt0216707|tt7458920
nm0474775,Amar Kumar,\N,\N,director|actor|writer,tt1058549|tt0059445|tt0064856|tt0175908
nm0474777,Anand Kumar,\N,\N,writer|director|actor,tt0390659|tt0298582|tt0357086|tt0147843
nm0474801,Dilip Kumar,1922,\N,actor|writer|director,tt0084667|tt0047990|tt0058287|tt0054910
nm0474806,Gulshan Kumar,1951,1997,producer|actor|miscellaneous,tt0101733|tt0439464|tt1156148|tt6836936
nm0474822,Kishore Kumar,1929,1987,music_department|soundtrack|actor,tt0084385|tt0065416|tt0077451|tt0073707
nm0474823,Kranthi Kumar,\N,2003,producer|director|writer,tt0253667|tt1630249|tt1675735|tt0092033
nm0474837,Mehul Kumar,1949,\N,director|writer|producer,tt0313395|tt1408029|tt0119721|tt0110280
nm0474839,Mohan Kumar,1934,2017,writer|producer|director,tt0233202|tt0053566|tt0178192|tt0233182
nm0474840,Naresh Kumar,\N,\N,director|producer|writer,tt0374033|tt0413984|tt0175420|tt0262446
nm0474850,Pradeep Kumar,1925,2001,actor|producer|director,tt0057555|tt0242636|tt0060319|tt0129370
nm0474856,Rajeev Kumar,\N,\N,director|writer|producer,tt3330482|tt0255543|tt0292176|tt0357154
nm0474859,Rakesh Kumar,\N,\N,director|writer|actor,tt0076259|tt0083349|tt0079584|tt0080638
nm0474861,Raman Kumar,\N,\N,writer|director|actor,tt0476861|tt0395702|tt0366935|tt0341554
nm0474869,S. Kumar,\N,\N,camera_department|writer|art_department,tt0175908|tt0056806|tt0059445|tt0147811
nm0474875,Sanjay Kumar,\N,\N,writer|location_management,tt0453367|tt0286416|tt0338960|tt7045034
nm0474883,Shabd Kumar,\N,2008,writer,tt0187004|tt0395668|tt0349645|tt0080926
nm0474888,Shiv Kumar,\N,\N,actor|director|writer,tt0246255|tt1395140|tt0078738|tt1334015
nm0474906,Udhav Kumar,\N,\N,music_department|writer,tt0067668|tt0377636|tt0331261
nm0474908,Vijay Kumar,\N,\N,actor|miscellaneous|assistant_director,tt2787104|tt0178184|tt0154126|tt0362795
nm0474909,Vimal Kumar,\N,\N,director|producer|miscellaneous,tt0121232|tt0286910|tt0402606|tt0338855
nm0474913,Vinod Kumar,\N,\N,writer|director|assistant_director,tt0428820|tt0154706|tt0232288|tt0290763
nm0475704,V. Kurien,\N,\N,writer,tt0074858
nm0482232,Apoorva Lakhia,\N,\N,director|writer|miscellaneous,tt0811066|tt0457875|tt0169102|tt6512784
nm0482309,Lal,\N,\N,actor|writer|producer,tt0353496|tt0242519|tt1820720|tt0278501
nm0482425,K.B. Lall,1911,1975,director|writer|producer,tt0141534|tt0176101|tt0139416|tt0134701
nm0482553,Manoj Lalwani,\N,\N,writer|assistant_director|director,tt0222270|tt7170858|tt0173102|tt0227194
nm0487535,Dominique Lapierre,1931,\N,writer|actor|director,tt9497094|tt4977530|tt1641395|tt0136414
nm0490175,M.A. Latif,\N,\N,actor|writer,tt0077451|tt0045529|tt0158314|tt0139443
nm0492854,Josephine Lawrence,1892,1978,writer,tt0453284|tt0458850|tt0029192|tt6315308
nm0493923,Kalpana Lajmi,1954,2018,director|writer|producer,tt0233635|tt0273164|tt0454429|tt0108001
nm0494797,William DeLane Lea,1900,1964,writer|sound_department|miscellaneous,tt0044769|tt0035017|tt0050504
nm0495259,Helen Leary,1900,\N,writer|actress,tt6315308|tt3087848|tt0247313|tt0029192
nm0495270,Nolan Leary,1889,1987,actor|writer|miscellaneous,tt0054195|tt0038129|tt0029192|tt0037378
nm0517839,A.K. Lohithadas,1955,2009,writer|director|actor,tt0393139|tt0406892|tt0396684|tt0237820
nm0521921,Wilson Louis,\N,\N,visual_effects|writer|director,tt0254481|tt0937364|tt0190419|tt1808221
nm0524758,Shams Lucknowi,\N,\N,writer|music_department,tt0129331|tt0139416|tt0243447|tt0041123
nm0528337,Jennifer Lynch,1968,\N,director|writer|producer,tt0106471|tt1989475|tt0409345|tt0090756
nm0534848,G.D. Madgulkar,1919,1977,writer|actor|music_department,tt0050322|tt0252079|tt0250448|tt0242310
nm0534856,Madhavan,1970,\N,actor|writer|producer,tt5310090|tt1187043|tt6148156|tt6466208
nm0534864,D.N. Madhok,1902,1982,director|writer|music_department,tt0134837|tt0037213|tt0129422|tt0214188
nm0534877,Madhusudan,\N,\N,director|writer|producer,tt2301141|tt0386290|tt0364513|tt0053767
nm0536705,Ananth Narayan Mahadevan,1950,\N,actor|director|writer,tt0885398|tt1804604|tt1245732|tt0476729
nm0536706,K.J. Mahadevan,\N,\N,writer|director|actor,tt0378751|tt0052116|tt0361434|tt0366201
nm0536818,Balu Mahendra,1939,2014,director|cinematographer|writer,tt0235858|tt0235522|tt0187318|tt0235891
nm0536819,Paul Mahendra,\N,\N,actor|writer|miscellaneous,tt0050665|tt0244443|tt0056367|tt0056850
nm0536936,Jalal Malihabadi,\N,\N,writer|music_department,tt0424825|tt0271587|tt0268631
nm0538297,Phani Majumdar,1911,1994,director|writer|assistant_director,tt0235963|tt0236554|tt0236281|tt0236210
nm0538300,Rajesh Majumdar,\N,\N,writer|music_department,tt0232783|tt0231140|tt0374117
nm0538306,Tarun Majumdar,1931,\N,director|writer|music_department,tt0237254|tt0236958|tt0237499|tt4771706
nm0539491,Harmesh Malhotra,1936,2005,director|producer|writer,tt0237021|tt0237437|tt0237564|tt0104404
nm0539573,Girish Malik,\N,\N,actor|director|writer,tt0105394|tt2708550|tt0110280|tt7805960
nm0539599,Verma Malik,1925,2009,music_department|soundtrack|writer,tt0246848|tt0149814|tt3322420|tt0338013
nm0539781,Sameer Malkan,\N,\N,director|assistant_director|writer,tt0286752|tt0252974|tt0337613|tt0135393
nm0539857,Ramakrishna Sastry Malladi,\N,\N,writer|music_department,tt0256319|tt0257209|tt0257028|tt0256691
